POST_ID	POST_TEXT
714042dcd19d80687c076e6572222ecd	Campaign aims to raise $25 million to fight eye disease SINGAPORE - Until recently, former electrician Chan Chun Choy suffered a cataract, glaucoma and blurred vision - conditions which could have led to him going blind.The 73-year-old's sight improved thanks to two operations paid for by the Singapore National Eye Centre (SNEC) and Singapore Eye Research Institute (SERI) as part of a clinical trial - but he wold not have been able to afford the tens of thousands they would have cost on his own.Mr Chan, a retiree, said: "Before the surgery, everything was a blur even when I wore spectacles. After the surgery my eyesight became OK. I don't even have to put in eye drops."To fight the rise in eye diseases that can lead to blindness, SNEC and SERI on Tuesday (July 19) launched a campaign to raise $25 million by 2020.VisionSave campaign was announced Singapore General Hospital with plans that include providing financial assistance for cutting-edge eye therapies and surgeries.By the year 2030, the number of blind and visually impaired people worldwide is expected to double."Vision is something that we always take for granted," said SNEC medical director, Professor Wong Tien Yin. "Loss of vision and eye diseases have a profound impact on an individual's quality of life."Now in Singapore we are facing a perfect storm. We are living longer, our vision is becoming more important. Losing vision is no longer acceptable as part of ageing itself."Singapore is facing a rising number of people with eye diseases as the population ages. Already, one in 10 adults have diabetes and are at risk of going blind.Eye diseases that threaten eyesight may involve experimental or advanced surgery that come with a heavy price tag.Yet many cannot afford the treatments to cure eye diseases. "Many of these treatments are costly and may be out of reach for many patients who may benefit from them," said SNEC's director of philanthropy Ho Ching Lin.The programme plans to raise the funds through donations from individuals and corporations.To qualify for the assistance, patients must have difficulties affording medical cost despite heavy medical subsidies, Medishield and Medisave.There is no age limit to qualify for the assistance. 
c35ae8683528d42fa3c3eac752c22e68	SMRT's privatisation: 9 things to know about the deal 1. The deal values SMRT at $2.57 billion.Temasek Holdings' unit Belford Investments is offering $1.68 for each SMRT share that Temasek does not already own.With an outstanding issued share capital comprising 1,526,516,090 SMRT Shares, the deal values SMRT at approximately $2,565 million.The company's shares were trading at $1.545 before a trading halt was called last Friday (July 15).2. The deal is being done via a scheme of arrangement.For Temasek's bid to succeed, a majority of shareholders present at a meeting have to vote for it. These shareholders will have to hold at least 75 per cent of the value of SMRT shares held by all shareholders present at the meeting.The scheme of arrangement offers more certainty to a potential buyer, who will get all or none of the company. The more common general offer route does not guarantee a 100 per cent stake even if the buyer gains majority control.3. If the deal is done, SMRT will be delisted from the Singapore Exchange (SGX).Temasek now owns 54 per cent of SMRT, which has been listed on the SGX since July 2000 and has a market capitalisation of close to $2.4 billion.Once the acquisition is completed, SMRT will become a wholly-owned subsidiary of Temasek and will be delisted from the Singapore Exchange (SGX).4. The takeover bid comes five days after the announcement of a new rail financing framework.Last Friday (July 15), the Transport Ministry said that the Land Transport Authority will take over all operating assets of the North-South, East-West and Circle lines as well as the Bukit Panjang LRT Line, from SMRT for $1.06 billion. This is the the net book value - or current value - of the assets, plus GST.In turn, SMRT will run the trains on these lines and retain a share of the earnings. But it will have to pay a licence fee to LTA annually, which will vary according to SMRT's profitability.5. Temasek and SMRT believe privatisation is best as SMRT faces a bumpy road aheadSMRT chairman Koh Yong Guan noted that SMRT will continue to face significant risks over operating costs as it grapples with an ageing and expanded rail network, while having to deliver higher rail reliability and service under the requirements of the new rail financing framework."Taking the company private will allow SMRT to better fulfil its role as a public transport operator without the pressure of short-term market expectations. It will also allow SMRT to be better supported as it retools and reinforces its core skillsets in engineering and maintenance," he said.6. No special dividend from the asset saleTemasek said it agrees with SMRT that there will be no special dividend arising from asset sale to LTA under the new rail financing framework."Net proceeds received will substantially be used to pay part of its debt of $762 million as at 30 September 2016, and to support re-investment needs of SMRT," the two said in a joint statement on Wednesday (July 20).7. Temasek plans to work with SMRT closely on improving operations"We are proposing to move SMRT to private ownership so we can more closely collaborate with the company on system-level transformation, including its transition to the new regulatory environment without the distraction of being a listed company," Temasek International president Chia Song Hwee said."We will have greater flexibility to work with SMRT as a private entity to seek sustainable long-term solutions as part of its transition."8. Temasek has its work cut out for it.Last year, Singapore's overall rail network achieved 133,000 train-km between breakdowns.However, Transport Minister Khaw Boon Wan has said he wants Singapore's rail network to achieve Taipei's standard or reliability.Taipei's metro network is the top in the world by this measure, with 800,000 train-km between disruptions - six times more than Singapore's.Last year, Singapore's overall rail network had 29 major disruptions lasting more than half an hour each. Hong Kong's MTR, in contrast, had only eight.9. Privatisation does not necessarily mean nationalisation, experts saySenior lecturer Park Byung Joon from SIM University said that should SMRT become fully owned by Temasek it would not count as nationalisation.Dr Park said that for nationalisation to occur, rail operators must be fully owned and answerable to the Government - such as in Seoul, Korea - and this will not be the case for SMRT. 
c3fc2c67ba8bb50a5107860bcf3ebc88	Ross Tan elected S'pore Golf Association chief after rival Low Teo Ping withdraws at 11th hour SINGAPORE - Veteran administrator Low Teo Ping's 11th hour withdrawal on Wednesday evening cleared the way for his rival Ross Tan to be elected as the new Singapore Golf Association (SGA) president.This was the first time in its 55-year history that the SGA presidency had been contested by more than one candidate and the 13-member governing council had been due to vote for either Low, who is Sentosa Golf Club president, or Tan, captain at Jurong Country Club.The 71-year-old Low was formerly the sailing chief and now helms the Singapore Rugby Union and lesser-known Singapore Snowboarding and Skiing Association.He decided to drop out of the two-horse race about 30 minutes before the annual general meeting at Singapore Island Country Club began.The retired banker, who is also Singapore's chef de mission for next month's Olympic Games in Rio and a Singapore National Olympic Council vice-president, cited his full plate of responsibilities for the decision.He said: "I've thought about this for the last month (nominations closed on June 20) and finally decided that with all my other commitments at the moment, it would be hard to devote my full attention to the SGA as well."Tan, a 59-year-old businessman, vowed to carry out his plans to make golf accessible to everyone and develop the pipeline for local talent.He replaces incumbent Bob Tan, 63, who served three two-year terms - the maximum allowed under the SGA's constitution - and leaves an association with annual revenue of $1.5 million and about $4 million in reserves, both totals significantly higher than when he took over in 2010. 
4220d5dcd3639080a3f509d6373b2b48	The Straits Times' News In A Minute: July 20, 2016 In The Straits Times' News In A Minute today, we look at:* Teo Pei Shan was about to celebrate her 18th birthday on Aug 5, but the teenager unfortunately died from a rare disease.* The Agri-Food & Veterinary Authority has issued an isolation order for Sunny Heights Day Care Centre.* Foldable bicycles are allowed on public transport only during off-peak hour but that might change if a six month trial is successful.  
8e6b3ae366ca60966bc64db63af3ed64	OCBC Bank unveils free WiFi hotspots on Orchard Road, Sports Hub and bank's branches SINGAPORE - OCBC Bank on Wednesday (July 20) started providing free WiFi access to an estimated 30,000 visitors a day at multiple public locations at Orchard Road as well as at OCBC Centre, the Singapore Sports Hub and 33 OCBC Bank branches, the bank said in a statement.The initiative, intended to help meet rising demand for mobile broadband, comes in the wake of the Government's announcement in April that it will double the number of Wireless@SG hot spots to 20,000 by 2018 - thereby making Singapore the country with the highest hot spot density in the world.There are five hotspots within the Orchard Road area. WiFi coverage extends up to a 100m radius from each of the five bus stops situated outside the Royal Thai Embassy, Tangs, Far East Plaza, Royal Plaza at Scotts and The Heeren.Across the Singapore Sports Hub, there are 684 OCBC Free WiFi Zone hotspots, covering the Singapore National Stadium, Singapore Indoor Stadium, Kallang Wave Mall and OCBC Arena to OCBC Aquatic Centre, Water Sports Centre, Sports Hub Library and Sports Hub Museum.Members can connect to the WiFi in the vicinity of OCBC Centre, as well as in the 33 OCBC Bank branches in shopping malls like ION Orchard, Causeway Point, Ang Mo Kio, NEX Shopping Mall, Toa Payoh and Vivo City.More than 30,000 users are expected to benefit each day from this free WiFi access across over 700 hot spots.Mr Dennis Tan, Head of Consumer Financial Services Singapore at OCBC Bank, said: "Being at the forefront of the digital play in Singapore for the past few years, it is natural for OCBC to do our part to support the government's push for wireless Singapore by providing this service through more than 700 OCBC Free WiFi Zones across town.By availing this free WiFi service to the public, whether you are an OCBC customer or not, we hope to entrench OCBC's leading digital position in everyone's minds."The free WiFi access is an extension of OCBC bank's string of digital initiatives launched in the past year, including the launch of an Application Programming Interface (API) platform, voice recognition technology, OCBC OneTouch (thumbprint biometric authentication for mobile banking apps), OneWealth (an integrated wealth management app) and a financial literacy app for children. 
fd8b7a8ee6803c5820bf141c635143d6	Ex-offenders to receive longer job support from Score SINGAPORE - Ex-offenders will soon receive more support to help them reintegrate into the workforce, thanks to a move to extend a service that checks in on their progress for over a period of one year instead of six months now.Besides providing ex-offenders with skills training and job placement, the Singapore Corporation of Rehabilitative Enterprises (Score) helps ex-offenders stay employed.Under Score's job retention support services, its officers meet with ex-offenders at least once a month after they are released to check on their progress and counsel them on problems they may face at work.Score's officers will check in on ex-offenders for six months but with the extension, they will do so over one year."The longer they stay in a job, the lower the chances of them turning back to crime," said Score reintegration director Ms Juliana Abdul Khalik, adding that about 65 per cent of ex-offenders stay employed for at least six months after they are released.The extension of the job retention support is expected to start from later this year, and Score also aims to take a "differentiated approach" to help ex-offenders find jobs more suited to their personalities and skills.This was announced on Wednesday (July 20) during an appreciation awards ceremony marking Score's 40th anniversary, in which 94 organisations and individuals were recognised for their efforts in reintegrating ex-offenders.In his speech Minister in the Prime Minister's Office Chan Chun Sing, who attended the event, said that it was important that ex-offenders regularly upgrade themselves even after landing a job."It is no longer about equipping ex-offenders with a certain skillset. It is about helping them acquire new skillsets and continually acquire fresh capabilities,"said Mr Chan, who is also Secretary-General of the National Trades Union Congress.Mr Shaharuddin Mokhtar, who spent 24 years in and out of prison for various drug-related charges and other offences, said that having a positive mindset was important for ex-offenders."The second chances are there if we want to take them," said Mr Shahruddin, 47, who now works as a cook with the Royal Plaza on Scotts hotel. 
bbb42eefb2bbbe3c2eb113b41212ff9	Cigarettes hidden in wooden doors delivered by lorry seized at Woodlands Checkpoint SINGAPORE - Thousands of cartons of smuggled cigarettes were found in three vehicles at the Woodlands Checkpoint on Tuesday (July 19) morning, said the Immigration & Checkpoints Authority (ICA).The potential customs duty for the 3,190 cartons and 1,512 packets of cigarettes seized was more than $259,000; the GST potentially incurred was $26,100.More than 2,500 cartons of duty-unpaid cigarettes were found hidden in a consignment of large wooden doors.The cigarettes were concealed in 38 wooden doors delivered by a Malaysia-registered lorry at around 4.15am.The 32-year-old driver and his 23-year-old companion, both Malaysian, were arrested.The two suspects, cargo and lorry have been handed to the Singapore Customs for investigation.Two other smuggling attempts were foiled in the next two hours.A Malaysian-registered car crossing at about 5.30am was found to have 439 cartons and 812 packets of cigarettes concealed in the car and in the driver's sling bag, ICA said.Controlled drugs were also found hidden under the floor mat of the car.The Malaysian driver, 22, and the drugs were referred to the Central Narcotics Bureau for further investigations, while the car and the duty-unpaid cigarettes were handed over to the Singapore Customs.ICA officers found another 243 cartons and 700 packets of cigarettes in another car crossing from Malaysia at 6.25am.The lone driver, a 22-year-old Malaysian male, was nabbed.All the three vehicles could be forfeited, ICA said. 
2f8463aabd5a3fe2c036ec4a0aecf209	Football: Liverpool sign centre-back Klavan from Augsburg (REUTERS) - Liverpool have signed centre-back Ragnar Klavan from Bundesliga side Augsburg on a long-term contract, the Premier League side said on Wednesday.The 30-year-old, who has more than 100 caps for Estonia, made 40 appearances for Augsburg last season and offers Liverpool some much-needed defensive cover following the sale of Martin Skrtel to Fenerbahce and the release of Kolo Toure.Two other Liverpool defenders, Mamadou Sakho and Joe Gomez, are set to miss the start of the season with achilles injuries.Financial terms of the deal were not disclosed, but British media reports indicated that Klavan had cost Liverpool an initial £4.2 million pounds (S$7.5 million) and had signed a three-year contract.Klavan is Liverpool manager Jurgen Klopp's fifth signing of the close season, following the additions of goalkeeper Loris Karius, central defender Joel Matip, forward Sadio Mane and midfielder Marko Grujic."It's hard to put it into words, because it's been a dream of mine for 22 years to come to the Premier League and be a part of this amazing club, Liverpool," Klavan told Liverpool's website. (www.liverpoolfc.com)"The Premier League is the most attractive league in the world and you always have amazing players here. This is the home of football." 
189434891146677_1065232126900278	"The situation has been getting from bad to worse with PTOs quietly allowing trolleys on trains. Since government-linked NTUC is not bothered by lost trolleys, why should GLCs SMRT and SBS Transit be concerned?  Would Seah be as “bochap” if Fairprice were his family-run supermarket? Would trolleys have been allowed to be ‘borrowed’ everyday? I think Seah wouldn’t be talking cock today."
345185573000_10154031339668001	“J.V Fitness does not have adequate liquid resources to continue its operations and therefore all outlets in Singapore will be closed from today until further notice,” Ferrier Hodgson said in the statement.
