POST_ID	POST_TEXT
10153658110627115_10153659546867115	[Jetstar] This is hip and apt! What better way to identity yourself as a Singaporean and celebrate Nationdal Day? Love Singapore & proud of Singlish! ☺️👍👌
10153658110627115_10153659612167115	Aiya why so English, English announcement very sian already, at least there\'s Singlish announcement more entertaining mah
10153658110627115_10153659239317115	This is what I call #uniquelysingapore where you can speak 4 languages in one sentence.
129011692114_10153658110627115	Jetstar had initially "launched" Singlish flights as an April Fool\'s joke, but decided to actually do it following a large number of requests from fans and passengers.
10153658066202115_10153658327917115	The Japanese will take down their pants to fart....
10153658066202115_10153658103867115	Chung Jeon Jeong take note. Might be pre plan by illuminati
10153658066202115_10153658106422115	Cry wolf, but next time when it\'s real, nobody believes until...
10153658066202115_10153658367912115	Its ok the after effects of having a lady boss....
10153658066202115_10153659637952115	Next time they will send you XXX av.
10153658066202115_10153658122952115	Meow Meow Chua
129011692114_10153658066202115	Users of the Yurekuru disaster warning app were told that a magnitude 9.1 earthquake was about to hit the Japanese capital, after the Japan Meteorological Agency accidentally sent out a false alert.
10153658045922115_10153658393882115	He learnt 7 "not so good things" about China and 1 "good thing" - listed first - about Singapore in China after a year-and-a half in China.
10153658045922115_10153658095462115	Yahoo reported PM cracked a pig soup joke in US...lol
10153658045922115_10153658541922115	I learned that China make fake products and is a stupid country
10153658045922115_10153659612927115	Is Teo Cheng Wee a chinaman?
129011692114_10153658045922115	From talkative kids to how they remember Mr Lee Kuan Yew, here\'s what ST correspondent Teo Cheng Wee, formerly of the China bureau, recalls of the country.
10153657984772115_10153658072202115	If the uni has to suspend for such a long time to rethink, it just goes to prove the adults had let the young run wild. You failed to watch over when you should, your attitude toward student welfare was lacking in the first. Shouldn\'t there already be a clear idea how the orientation camps should be run and governed?
10153657984772115_10153658307152115	Orientation has a few levels. Club. Dormitory. Faculty. University. All should be supervised in an open venue. Yes. The students should have a say in the planning. But with that, responsibility and accountability are theirs too.   Leadership programs and games can be part of orientation. Teamwork is another value. Work in the positive values.  But not needed or necessary are demeaning, humiliating and dehumanizing activities that do nothing but devalue life.
10153657984772115_10153658096097115	So according to some weak cerebral analysis, opposing rape simulation is prudish. That\'s why the name is low. Low on standards. And as usual, of course we have to emulate some purportedly \'high class\' western universities.
10153657984772115_10153658069792115	Steve Jobs to Stanford students in 1982:  "How many of you are virgins?"  I think in Singapore we have this very prudish view of sex. As if the sky is gonna fall down and you\'re going to have babies because during orientation you somehow had skin contact with the opposite sex. I mean give these young people a break. For some of them, it\'s the only skin contact with the opposite sex they\'re going to have during their 3-4 years in Uni.   And then we wonder why our birth rate is so low when society seems to be still stuck in the 60s.
10153657984772115_10153658120262115	I don\'t think this shd be abt how prudish we are as Singaporeans or how much "sex" 1 is going to hv while in Uni. This is abt orientating youths to an educational institution and networking for more friends and team building. Why issit necessary to include such boorish behaviour in games? A game or an activity shd not make someone uncomfortable. If it\'s abt holding hands or shoulders or waists during an activity that shd be fine. But u think re-enacting a rape scene is "ok" or "no big deal"? How can u trivialise such a thing? Rape IS a big deal!!! It shd not be poked fun at or jested abt.  Orientation and team building events (including forfeits) shd get the go ahead from the relevant governing body in the institution. They shd noe in detail what is going on. Any student who feels uncomfortable or compromised in a situation shd feel safe to leave and allowed to lodge a complaint. It\'s about safety. This is a long debate which will see many angles and sides. But I don\'t think Singaporeans are prudish and even if they are, it\'s ok!
10153657984772115_10153658977027115	once they have "rethinked" the thing.. they could always do a special "late orientation" just for this yr to make up for what the students missed... perhaps can hold it during mid term break for instance...
10153657984772115_10153659680602115	\'Next few months to rethink how to do orientation \'....you must be joking😀😀. A good introduction of various facilities and a good walk about with parents in toil....it\'s all about familiarisation for both new intake and their parents...we don\'t need games in an orientation.
10153657984772115_10153657997902115	yeah, eventually appointing a middle aged stuffy university employee jaded with dealing pesky students that orientation camp consist of week long boring charades and hide and seek games.
10153657984772115_10153658101692115	Hire tour guides to show them where everything is starting with the toilets; Can definitely finish in 1 day. The students can organize the orgy by themselves at a later date.
10153657984772115_10153658342817115	What u mean is after few month when things r quiet down this activity will continue again,with no justified had been make.i think NUS need to change the management staff for poor leadership to setting the standard of a university.👎
10153657984772115_10153658889567115	I am wondering why the organizer and leader dont felt it is unsuit to have these kind of sextualized game to student since these year passed by?Must til public criticise then aware it is wrong???I hope the leader that organize of these game must be mental sick and deserve kick out from nus!!!!Show the cuplrit photo in media!!!Apology is too late..no wonder rape crime get higher is due to well taught by nus!!!Wow...new student teach them acting rape scene...Teach new male student to eat tau fu and bully to new female student what a shame of u of nus student union!!!!!It is created good chance for male student can legal molested female student???Oh..very lucky to be nus student can free molested no need to be get punishment!!!What a joke that nus not try to stop these kind of lost face and cant beneficial to student at all of these kind program that been happen some year back!!!Sack NUS student union chief!!!!SO SHAMEFUL NUS STUDENT UNION!!!SHAME SHAME SHAME!!!
10153657984772115_10153658071257115	There are a lot of corporate team bonding games which are professional, classy and they stimulate thinking, yet very fun at the same time. I had experienced in my previous companies and i enjoyed very much. Why don\'t they hire such professional corporate trainers to do the job? Nussu has got almost 100k in sponsorship per year, more than enough to pay trainers.
10153657984772115_10153658037342115	Of course orientation is important but the quality of the programme is more important
10153657984772115_10153658891577115	Now the NUS president then come out apologise at last!!!!U been zzzz so long then now come out speech at last!!!!Why the head hide 1st til criticize goes more few day then show face?Hey..You should be zzz and collect $ only...U SHOULD FELT ASHAME & RESIGNATION AND STEP DOWN BETTER U!!!!
10153657984772115_10153659156282115	Don\'t know what to do for orientation? Mass dancing, singing, treasure hunts, sports, visiting old folk homes, etc. With these activities, I was oriented properly and  completed my uni education properly. Why can\'t people nowadays do things simply and properly?
10153657984772115_10153658132492115	Its not that difficult. The orientation basically need no major change. Just have to make sure the organising committees don\'t go overboard to sexualise the games again. At our orientations long time ago our games were simple, fun and engaging.
10153657984772115_10153658163362115	Not difficult for student leaders to decide what activities are OB. Just ask yourselves if this is OK for my younger brothers and sisters, sons and daughters?  Would I condone it?
10153657984772115_10153658030812115	Best is for the NUS president himself go through all games and events. If he thinks ok, then should be fine. 😂
10153657984772115_10153659232552115	Must have decorum and dignity all round representing NUS respectfully. All undergraduates and freshmen must make fully aware to cherish the opportunity given to them to realise their dreams which their predecessors did not have, like the Pioneer Generation folks fighting for survival Everyday. Kindly reflect upon them. Thanks.
10153657984772115_10153658016582115	Rubbish there are many ways to organise the orientation. Giving lame excuses
10153657984772115_10153658083537115	Just remove those with sexuality acts and no striping to raw for all including no showing of \'coconuts\' by female undergrads.
129011692114_10153657984772115	The university would need time and space over the next few months to rethink how to do orientation so that all students enjoy the experience, said NUS president Tan Chorh Chuan.
10153657981252115_10153658179407115	Can’t always blame the employees. Many companies are very top down. Only the bosses can make decisions. Superiors only listen to the higher management. Employees just have to do as they are told. They have no chance to contribute new ideas or modify old ideas that are already obsolete. Some of the SOP are already so out of date, but employee cannot speak up, no one will listen to them. Bosses here should learn from Jack Ma of Alibaba who once said, "I hire them to tell me what to do, not for me to tell them what to do."
10153657981252115_10153658042507115	How to become a zombie? ask your boss, I have great heart to work but my boss "broke" my heart, finally I became a zombie, sell my 8 hours to office, finish work on time, times up go home. (LEt\'s go and see the latest Korean Zombie movie - Train to Busan)
10153657981252115_10153658124887115	That\'s the reality of the situation. Not everyone is lucky enough to work in a line or job that they truly love. Only a few do.   The rest of us do it for money, and get through the day on autopilot. But a majority of us, disengaged or on autopilot, will still get the job done in a satisfactory manner. It\'s just that we lack the emotional attachment or passion.   And all those motivational posters, articles and BS talk isn\'t going to change the realities of life.
10153657981252115_10153657993207115	Unfortunately not much people can choose what they are like...
10153657981252115_10153657983552115	Do what you love and love what you do. Otherwise, you become a zombie.
10153657981252115_10153657986652115	If you are not passionate about the work you are doing chances of being a zombie like you is very common cos you will be going to work for the sake of being there not looking forward to have a meaningful day at the office.You are forcing to drag yourself to the office even though you hate going but you do not have a choice cos you need to work to pay the bills,put food on the table,clear all debts and loans .
10153657981252115_10153658156047115	Nowadays... It all started from the head incharge! One boss walk in with a black face, it will affect the entire office/ store/ workshop/ warehouse & many others. That\'s where the zombies begins. No motivation. Service standard drop. Work quality drop. Everything also drop. When the top people are not showing any professionalism, don\'t expect the staffs to follow. Why should staffs call you a boss with a higher pay?
10153657981252115_10153658081112115	Don\'t be part of the problem ST be part of the solution.Most employees in such situations know that and coming out with this story adds no value.Try some real journalism not gutter ones.Sorry there was no sarcasm there.
10153657981252115_10153658178372115	Zombie employees are the products of companies which only care about results and not about the well-being of their employees. Simple fact that needs no long-winded, multi-paragraph explanation, duh 💁
10153657981252115_10153659492872115	Well In a nutshell work for yourself . Be your own boss  As long as you are working for others it will always be the case. Instead of just having a hand to mouth job. There\'s no 3 anti\'s Explore to Own a job own a career .... So there will be anti recession , anti retrenchment & anti retirement  Changing of company is only change of environment but our fate & destiny never change . You are still who you are. Therefore if an opportunity knock on your door. Get out of your comfort zone , and go for the 3c\'s of your life  Choices, Chances , Changes You must  make a Choice to take a Chance or your life will never Change Many people know they need to make a change , however knowing that is not enough. You must find and have the GUTS to do it . When your WHY is very clear ! Your excuses disappear Bear in mind success is not for the chosen few , but for the few who choose it.
10153657981252115_10153659521537115	It is also a mentality that they are trapped in a job they no longer love but  not confident  enough to look for a new one ! So if you don\'t want to be an office zombie.......get off your lazy backside and make a change. Life really is what YOU make it !!!
10153657981252115_10153658019967115	You can be passionate about your work but overloaded so badly that you get burnt out and eventually turn zombie.
10153657981252115_10153659631817115	in a world where KPI, GDP, $$$ etc is more important than employee health&benefits. how its it possible to not be a zombie employee?
10153657981252115_10153658014927115	If your work is very repetitive and routine, of course，you will become zombie in the long run..  If there are job rotations in the company ,the employees would not be bound on desk all the time and provide some form of empowerment to the employees would improve the situation.
10153657981252115_10153659445302115	I know of someone who was very passionate about their job but that passion burnt out overnight when they were told that the frontline staff won\'t be receiving their 13 month bonus this year because the company did not hit their buisiness quota. However, they found out that the  management and administrative sections would be still be receiving their bonus.   Furthermore, they were informed during their performance review that although their performance was excellent, they would be receiving minimum annual wage increase as it was deemed that the staff was already "earning too much"  Way to make a bunch of zombies overnight.
10153657981252115_10153658273712115	when u get a boss who micro managed every single thing and nick pick on my medical leave entitlement  i was zombified but it paid the bills.. too long so i said bye bye now no more zombie already.
10153657981252115_10153658284742115	Employers (some if not most or all) preach employees to have passion in carrying out tasks... when what they really want are puppets on strings :/ ...and I speak from personal experience :(
10153657981252115_10153659229762115	I heard a designer company boss bring his Indian workers to batam ... and go out Cycling . I can say he has heart for them. He is a typical traditional Chinese 👏🏻👏🏻👏🏻 boss.
10153657981252115_10153658442677115	I saw the truth when the first time I came to Singapore ... I wondered .... There are real life zombies in Singapore.... They are walking forward with an empty mind.... Such a hard life..... Seems like they used to be that way to live the life ..... Hmmm
10153657981252115_10153658458652115	How to be zombie employee when the micro managed boss always dump you with endless tasks haha.  Nowadays most employees have to multi task due to retrenchment with freeze of replacement.
10153657981252115_10153659440467115	Is it you saying 我们 internally resign liao? But I think the comments here mention the root of this issue better than the article 😌 Clovis Choo Hui Yen
10153657981252115_10153658114107115	Find a job that you love. Something with passion. Dont just work for the sake of earning money and regret it rather work for something you love. Dont just work hard but work smart. 😊
10153650849657115_10153658347207115	Why always decorate something mediocre.....
129011692114_10153650849657115	BrandInsider sponsored series: Jurong began as a vast swath of swamps, jungles and small fishing villages. Now it has been earmarked as a trial precinct for Singapore’s exciting Smart Nation initiatives. http://str.sg/4wbp
10153657936437115_10153657965917115	how does money laundering can affect our economy?
10153657936437115_10153658097797115	Really? More impractical measures coming our way. Sigh
10153657936437115_10153659351902115	Really? Lol.
10153657936437115_10153657939502115	Thanks to our neighbour
129011692114_10153657936437115	MAS said it already had plans to create the special unit, but recent developments underscored the merits of having a centralised team focused on stopping money laundering.
10153657883932115_10153658265112115	我个人觉得PTC17项建议其实有一些存在多时？如所有巴士上应该装置报站显示屏、地铁巴士双语或四种语言显示站名和报站，这些在国外甚至第三世界国家公交早就有了、地铁站自动扶梯不单是速度、扶梯数量也需要检套增设同一位置标准是三台？而不是一台或两台、确保维修故障时也任何时候都有上下扶梯正常运作，就像过去的周末环线巴耶里巴站扶梯维修、列车故障正逢高峰时段、超级拥堵，这如何避年是个长期问题，如果进一步放慢速度人潮会更慢舒缓、离开月台地铁站的平均速度也会进一步导致站内更拥挤，巴士站应该增加高度雨天也能不撑伞上下车、尤其是婴儿手推车轮椅无法开伞，地铁列车也许应该特设大型随身品如脚车、通勤工具、电动轮椅、婴儿车、购物车等集中在一个车厢、避开碰撞和过度拥挤难以上下车、因为需要空间移动、不像一般搭客，此外随着列车班次增加？先前减除的座位应该恢复、需要座位的人会更多、应该增加座位才是亲乐龄亲家庭的做法。
129011692114_10153657883932115	Got a minute? Here are three of today\'s top local news stories: http://str.sg/4SVn
10153657896007115_10153659200852115	Many taxi are those who lost their jobs and too old to find another one. We have no shortages of people who want to drive taxi. Why implement schemes to challenge their livelihood?
10153657896007115_10153659388637115	Cha lat many people will lose their job and not only taxi a lot of office work also, technology is taking over so don\'t have to work 40 hours per week anymore 20 hours will do save the company $$ and the company will make more $$
10153657896007115_10153658343462115	Ask the ceo wife come to me for great rides.....much obliged.
10153657896007115_10153658299937115	Imagine if these mow down people on the roads, who is gonna to be jailed? The car itself or the inventor?
10153657896007115_10153657976627115	Lower cost but higher rate of accidents due to technical error in the future...
10153657896007115_10153659167952115	Rip taxis, grab n ubers
10153657896007115_10153658165052115	Who dare to take ??? If i need to rush... can i ask the car to cut lanes??
10153657896007115_10153658419837115	Well, at least no more chatty cabbies when u need some quiet time. And i can choose my own radio stations
10153657896007115_10153657945087115	Taxi drivers will be out of job soon. Unemployment rate goes up...
10153657896007115_10153657925552115	These A.I. drivers are going to get self-aware and will learn from the Islamist terrorist in nice to mow down humans! We must stop development of neural networks and A.I.!
10153657896007115_10153657983572115	Later got antenna fault.
10153657896007115_10153658037442115	so last resort jobs for retrenched pmet also gone ?
10153657896007115_10153658072852115	Hope they have good antennas!!
10153657896007115_10153657919462115	Only if i got control of the brakes!
10153657896007115_10153658126332115	den the insurance should be super high , made sense ?
10153657896007115_10153657916092115	Ok can get Pinky LHL SG\'s no1 volunteer to try first
10153657896007115_10153658182442115	Wow Q5s...
