POST_ID	POST_TEXT
10153657189422115_10153659042137115	Quote of the day. "The tide is down and those not wearing their pants will be exposed, but good companies will also be priced below their potential future value," . That\'s so true for greedy investors who aim to catch the wave of oil & gas booming. At the end of the day traditional investors favourite gold account and real estate are the lesser risk investment options. At least it will not disappear in the air like stock investment and u can still salvage a bit in case of worse scenario.
10153657189422115_10153657351892115	Simple. Money park here and there by the Very Rich Groups of people.   Economic sure die one. Stock Exchange cannot be use for leverage and gambling. Confirm sure die one. Oil price low got nothing to do with economic.   Singapore is a good example. Low oil price yet our electricity bill still so high.   The only bubble is the stock market. Kill all those illegal activities. It is worse than going to War.
10153657189422115_10153657233672115	Nothing good from these so called analysts mouth. Wonder what\'s their hidden agenda? To short these shares or caused unnecessary panic?
10153657189422115_10153659286587115	Many an analyst is a follower; they scream only after the fact has taken place
10153657189422115_10153657848277115	I highly recommend Keppelcorp and Sembcorp to follow the footsteps of Swiber.
10153657189422115_10153657282022115	Low oil prices? Don\'t bluff. Sg petrol still so expensive.
10153657189422115_10153657459962115	No one held accountable for this company going bust?
10153657189422115_10153657451372115	Dominoes effect
10153657189422115_10153659158362115	Miko Ng more will come..
10153657189422115_10153657557952115	It is a deck of cards that falls because no one thinks about cooperation.
10153657189422115_10153659212542115	Kalidas Chandran Sethuraayar
10153657189422115_10153657510537115	Ken Wong
10153657189422115_10153659707442115	Serena YuAnzfen
10153657189422115_10153658087602115	Andy Ang
10153657189422115_10153659669407115	Rajiv Ramachandran
10153657189422115_10153657338612115	Brandon Lam  Jae Chia
10153657189422115_10153659459162115	I came across this useful analysis on Swiber\'s case posted on Linkedin a few days ago.  https://www.linkedin.com/pulse/swibers-liquidation-7-things-we-can-learn-c-m-lee?published=u
129011692114_10153657189422115	Swiber could be the first of many, analysts say.
10153657164817115_10153657440202115	Likes ah Orr, have been taking the food since last time at tieo chew street opp hong kong strret from young.
10153657164817115_10153657621412115	Is this Ah Orh (Jln Bt Merah) related to the Ah Orh (Sin Ming - closed) ?   Both are Teochew cuisine, similar dishes and tell of stories about the family business involving the father, brothers, Sister.
10153657164817115_10153657896562115	The crabs are really delicious but yes the price is really steep for HDB
10153657164817115_10153657239312115	I can vouch unless you entertain under company account, avoid at all costs. Getting pricier and not value for money just pay for their famous name. Frankly, you can get cheaper and better or same quality and type from your bricks-and-mortal xi char stalls
10153657164817115_10153657334337115	Food sucks, it\'s way too expensive, nobody goes there. And now the owner gets a write-up in ST to boost business.
10153657164817115_10153657174247115	Heard many people saying quite expensive.
10153657164817115_10153657896542115	Vivi Tan sis, this was the one u brought us many many many years ago right? Lol
10153657164817115_10153658099827115	Used to be very good. Ever since the young has taken over , the standard has fallen and priced themselves out of the market .
10153657164817115_10153657725402115	My late FIL loved to patronize them. Authentic teochew cuisine.
10153657164817115_10153659639192115	Finally with menu hopefully with prices stated. Probably ripped off enough Liao
10153657164817115_10153657505707115	I always remembered Ah Orh when they were still in Ellenborough Market.  Big oysters at that time.  Unfortunately the taste has gone downhill....
10153657164817115_10153657391417115	Heritage of teochew food. Btw if you understand the pricing and costing of a sea water fish u will know its not expensive.
10153657164817115_10153657229547115	The food is quite bad... Used to be good I heard...
10153657164817115_10153659126682115	I went there once, but food so so lor.
10153657164817115_10153657663607115	Opposite your block 😳Dean Sudin
10153657164817115_10153657241827115	Robin Tay until now I still haven\'t go ah orh try
10153657164817115_10153657625302115	The Straits Times in your article you mentioned the stall has been in business for 97 years!? Do you mean since 1997? I don\'t think the stall has been around for a decade 🙈
10153657164817115_10153658062137115	Toh Ming Xuan Nico Mo Chuan Lim
10153657164817115_10153659158412115	Jiahui Tan
10153657164817115_10153657192392115	Gillan Yeo
10153657164817115_10153657951602115	AlfredLeow
10153657164817115_10153658210717115	Tats MiBunny Ernest Poh
10153657164817115_10153658188987115	Tyson Quek 洋胜
10153657164817115_10153657522362115	Marc Noel Christopher
10153657164817115_10153657968117115	Ck Toh
129011692114_10153657164817115	It has been in business for 97 years, but zi char restaurant Ah Orh in Jalan Bukit Merah introduced a printed menu only two years ago.
10153657147332115_10153657538962115	They are generally more sensitive, for whatever they encountered, they intend to go wider or/and deeper.
10153657147332115_10153657241147115	Gifted kids are also good at creating and drawing cartoons, don\'t forget.
10153657147332115_10153657528697115	So all the crimminals are gifted in some ways is it?
10153657147332115_10153659431992115	All children are gifts and also gifted in different ways.
10153657147332115_10153657282752115	Shu Kai Hu
129011692114_10153657147332115	What things might gifted children be more sensitive to? One factor that might play a role is violence - even violence depicted in something as seemingly harmless as cartoons.
10153657136232115_10153657200092115	I once saw a tv programme on people suffering from mental problem and the doctor explained due to lack of certain chemical in the brain.
10153657136232115_10153657187722115	I always wonder. When people said they heard voices in their heads, was it a female or male voice. And did it sound like David Attenborough? Just curious...
10153657136232115_10153657322067115	Why are there no insurance coverage for mental illness?
10153657136232115_10153657242342115	Nothing to worry, hallucinations are common. Learn to relax and get busy to distract your mind
10153657136232115_10153657173662115	Poor thing... Living in sg is so stressful. When I see the COE, I also depression
10153657136232115_10153657557927115	Could be the conscience talking to our head? I thot all of us hav tat. We call it instinct or my heart says etc
10153657136232115_10153657167882115	The black lines the mental patient saw is due to the energy blocks in the head. If he were to palpate the tissues of the skull, he will be able to find aching or tight spots.
10153657136232115_10153657703302115	Depression is like a war,you either win or die trying.
10153657136232115_10153657267187115	Control yr mind n yr mood! Go to nice place to relax..
10153657136232115_10153657429097115	it\'s internal hidden illness.
10153657136232115_10153657205987115	This is a good awareness.Hopefully the troubled ones can step forward and get proper treatment and keep positive outlook/ inspire others.
10153657136232115_10153658714032115	It\'s a disease called "Don\'t need serve NS".
10153657136232115_10153657173422115	maybe he is right
10153657136232115_10153659637427115	Reaper is here.
10153657136232115_10153657213802115	Om
10153657136232115_10153657526252115	My advice is solo walk, and don\'t mix with the elements of society. Work on your passion is good enough.
10153657136232115_10153657582777115	Does it remind anyone of reaper?
10153657136232115_10153657707662115	Elizabeth Louise <3 this
10153657136232115_10153658463017115	Wasn\'t he from Loyang primary? Waiyin Ho Leon Woon Amanda Nicole
10153657136232115_10153657147157115	Chia Xun An
10153657136232115_10153658375772115	timely!  Woong Soak Teng
129011692114_10153657136232115	At the age of 10, Mr Chia Xun An was diagnosed with depression. As he got older, he heard voices saying "die, die, die" and saw scribbles and lines around him.
10153657118707115_10153657239462115	USA creates hot beds of troubles everywhere they interefer. Destructions are evident when leave. More pains than comfort. Asia is slowly inching towards same as US is in this part of world to divide and control.
10153657118707115_10153657137727115	Mr Obama recognizes Singapore\'s presence but will the next one feel the same?
10153657118707115_10153657125232115	The dynamic in ASEAN will change if Trump wins. You have to show him where is Singapore first. He may think we are part of China. When that happens, I hope there is a PLAN B! Is there a backup plan?
10153657118707115_10153657889752115	People from this part of world should know what massive destructions, both humans n properties, did to Korea (1950 - 53) n Indochina (1954 -75). US used chemicals known as purple rain on the Vietnamese.
10153657118707115_10153657850282115	Singapore should play a balancing act between China and the US. The US is too far, there is no much benefit in it. Let Japan and South Korea continue to suck up the US, be their puppets.
10153657118707115_10153657244272115	With a divided congress, it\'s a matter of time before US lose her relevance
10153657118707115_10153657451412115	Well, with that say, we are now a coordinate in somebody nuclear arsenal.  Everything there\'s a con and pro.
10153657118707115_10153657619597115	He will not win. But China ever had conflict with Hillary. I just hope it will not affect us. Both sides are difficult.
10153657118707115_10153657255532115	That is a bloody insult. Its a nice way of saying, "we got power over you"
10153657118707115_10153657243402115	Best Prime Minister beside the scum of the earth.
10153657118707115_10153657903557115	Do not be fool US are making use of our land ,great than kick out of the PRC in our island
10153657118707115_10153657512992115	There is no news of this on CNN or FoxNews. NYTimes had an article 2 days ago just about the food.
10153657118707115_10153657322022115	Wonder TRUMP will sing to tge same songs
10153657118707115_10153657956537115	http://itsoureconomy.us/occupy-the-tpp-stop-the-global-corporate-coup/
10153657118707115_10153657165737115	Last on the list.
10153657118707115_10153657659482115	Who dares say anything! Uncle Sam is watching you!
10153657118707115_10153657894922115	Should read US did to Korea....
10153657118707115_10153657720772115	A lame duck President, nothing but create trouble every where.
10153657118707115_10153657469817115	Ladies n gentlemen I give ur new 1st  female President n Ur commander n chief of the United States Mrs Hillary Clinton
10153657118707115_10153657153592115	Peace means "To tolerate "in our regions.  shyte
10153657118707115_10153657922827115	What happened to the previous "eh your humans right like not very good" stance
10153657118707115_10153657975297115	Stop the TPP!  The TPP affects local laws and has the potential to override environmental protection laws, labor protection laws, etc. to benefit large corporations.
10153657118707115_10153657756492115	When we were young;  our  parents used to teaches us stayed away from  trouble makers. .....lol.....
129011692114_10153657118707115	"Singapore is an anchor for the US presence in the region, which is a foundation of stability and peace," says US president Barack Obama. Read the full interview below.
10153657102067115_10153657163862115	So why is this article insinuating that these two men "beat the odds" from being Normal stream students to become PhD students? Isn\'t that supposed to be what the system is about - no matter your development speed you always have a shot at progressing to university and beyond? So why talk as if these men were condemned and managed to pull themselves out of the lowest rung of the Singapore education system?
10153657102067115_10153657167397115	Icame from Normal Academic stream, went through the Poly route  onto University be it overseas. The only odds my class overcame was the stigma that teachers that didn\'t teach us presumed that we were good for nothing troublemakers, which was pretty much a pigeon hole stereotype. And that does play a part on an adolence\'s mind and psyche that you\'re already being labelled something else. The system is extremely flawed.
10153657102067115_10153657139177115	some only primary school  educated ,but a boss now.. some are professors, but end up as a prisoner. some can study effortlessly with fantastic result, but become a housewife. some, no matter how hard they hv studied, still the same. But these fellows, has shown, something which we lack off, proper upbringings. Kudos to you.
10153657102067115_10153657320637115	The Education System should be revamped. Scrap the Normal and Express. All go through the same like our time. Don\'t label our kids at such a young age. I\'ve known a kid who was in a neighbourhood school going through Normal stream. At the end he did not do well. But now he is thinking like a scientist. I wish home well and hope that this generation will change the education landscape.
10153657102067115_10153657243232115	Articles like this perpetuate the meritocracy myth amidst a very broken biased education system that caters more to a privileged minority. Journalists should ask themselves what sort of message does this article really send to current Normal stream students?
10153657102067115_10153657170037115	Knowing that he\'s been through a difficult childhood, what most of us did not with improving standard of living, they truly deserved our respect to persevere. Our education system may not be perfect, but there are many safety nets, if the child/ person is able to find the groove anytime in his life time. Hope Mr Tan(s) are able to continue the Singapore dream and be a Singapore inspiration for our kids and future generations!
10153657102067115_10153657229082115	Very torn about this type of news. If the intention is to encourage those who are maybe distracted when young, late bloomers or taking the non-traditional route to university, ST should focus more on the disadvantaged backgrounds of both students rather than the streams they were from. Focusing solely on labels only serve to reiterate the rarity of such individuals coming from the normal streams.
10153657102067115_10153657120282115	Likewise, students from the technical stream and move on to ITE and later poly, had also managed to secure a place in our U and graduated. Singapore education system let you study at your pace. Some take a shorter route from the express stream while some are a bit slow. Regardless,no students are left behind.
10153657102067115_10153657616552115	Spore have to abandon normal stream as it discriminating one intelligence even if he or she were show to catch up in early development...this form of policy thus has some form discrimination ..I am a Malaysian...my brother were not even form one equivalent  to secondary one...he went to spore to find job..no one want to take him ..last he came back to KL ..now he is a boss with 20 workers..he bought a semi D n own Vellfiren n hilux...n employ Two maids for taking his three kids...
10153657102067115_10153657584602115	I don\'t think the catch is them being Normal Stream. It\'s engineering. We. Don\'t. Have. Enough. Engineers. Do. We? And they are saying even normal streams can enter engineering. But what would you expect that? Its because all the smarter one going for accountancy, business field. All that is left for the normal streams is engineering, nursing, etc. So I\'m not surprised when this was up. However, I appreciate the effort of these people who work hard and these recognition nonetheless, deserve credits and praise because engineering is not easy.
10153657102067115_10153658106712115	What\'s wrong about this article??? Whether you are in Normal or Express or Technical streams...if you strive hard you can reach the heights......normal stream students achieved U...which some even express students can\'t...always look at the positive part of everything...life will be beautiful...peace!
10153657102067115_10153657554447115	I used to relief teach at a Secondary School when i was young. Normal Stream students would used to drive me crazy with all their "why" questions. Why Chlorophyll can convert sunlight to energy, cher? Because of something called the ATP cycle. "What is the ATP cycle, cher?" I dunno lah !!! Express stream students on the hand will always ask "Cher, this one will come up in the exam or not?". So , what kind of people did we systematically allow to run our country? The people who are exam smart but in reality stupid.
10153657102067115_10153657233882115	As a person with experience in schools, there is no difference between express and NA. The reason for the extra one year is due to the lengthening of the same syllabus. There are more maths periods and some of the material from various subjects is taken out. Teachers from various schools will agree with me on this.
10153657102067115_10153657474077115	It doesn\'t matter which stream you\'re coming from, ITE or Poly ...as long as we willing to sacrifice n put in effort, we can achieve our Goals....
10153657102067115_10153657182017115	It\'s does not matter whether u r a Normal Tec, ITE, or College Degrees, it only matters v much if believe in this > 1)Aspire, 2) Believe 3) U can Achieve.  U guys hv done vv well!!! Congratulations 👍🏼👍🏼
10153657102067115_10153657482902115	So is our media trying to reinforce the common and wrong mentality that normal stream students will hardly make it to university??
10153657102067115_10153657156097115	They took a different path to achieve this. Both of you are awesome. Congrats! •should not be a mindset that at certain age we must go the \'A\' level route to enter tertiary education.
10153657102067115_10153657122472115	Why did Singapore separate us for normal n express at a tender age of 12 (psle). Not everyone picks up at the same age..this segregation mostly impacts the average and below average students...
10153657102067115_10153657434177115	Sometimes it is not about the matter of can or cannot. But it is want or don\'t want. I am sure they wanted it to be this way! Congrats!
10153657102067115_10153657146547115	The separation of slower learners only affects the morale and the stigma of such courses. Like the very few that appreciates such separation, I think taking an extra year to get your foundation better is totally ok.  The only thing we need to do is to remove the stigma of such slower paced courses.  These articles highlight the possibilities even though you have gone through what is deemed an inferior route. We should one day show that this is totally ok and normal.
10153657102067115_10153657152667115	there are many whom have slip through the cracks of the system and still make it. In Singapore as long as you are determine, nothing is impossible.
10153657102067115_10153657179912115	"If they cannot find jobs, what is the point? You own a degree, but so what? That you can\'t eat it. If that cannot give you a good life, a good job, it is meaningless," Khaw added.
10153657102067115_10153657157042115	Pathways are just journeys. Even if academia reached a specialized peak, experience is forever accumulative and new things keep evolving as well and no stop for a destination.
129011692114_10153657102067115	NTU graduates Ernest Tan (left) and Nigel Tan were once in the Normal stream. They are now studying for their PhDs and working as research engineers at the same time.
10153657055912115_10153657095847115	13 years ago when I graduated the same type of news was in the headlines. There will always be many job availability just whether it\'s your "dream" job. Having interviewed many graduates last few years I am sure the expectations of the graduates may be the one thing that might cause them to be unable to find any jobs.
10153657055912115_10153657102477115	My advice to my juniors, keep your head down, and keep trying. Keep an open mind towards contract roles, and don\'t set high expectations of your salary (but you should still google market research on fresh grad salaries for your job function so you won\'t be hoodwinked into being severely underpaid). You\'ll most likely see many jobs that ask for ridiculous amounts of job experience for entry level positions, or even crazier, relevant work experience. Some will even say a diploma is enough, which made me question the money spent on pursuing my degree. Companies these days are looking for experienced heads to steer them through the rocky seas of recession so it\'s logical. But they will make short-term contracts available for flexibility in their human capital expenses.
10153657055912115_10153657523907115	Being out of job for so long let me understand few things: 1) Don\'t have high expectations especially salary.  Many will want to opt for high paying jobs around $3k. Sad to say remember that you still have to compete with FT for jobs.  If you don\'t have the "saleing factor\' you are better off with a entry level job that pays decently like $2k. 2) Hiring process is a long and taunting process.  One job application make take months before a offer will come by.  My best advice, start a PT Job ASAP.  Whether F&B and etc., just do until a job comes by.  Those on study loan will definitely want to do this.  Cuz that dream job may take up to 6 months before it comes.  3) Don\'t be too arrogant that it you got degree means you are the best worker.  When you got a job, best is to understand the requirements of the potential employer.  If need to, attend courses to improve yourself.  These days, certification is one thing but soft skill is also want employers are looking at.  "Value add" to the organization.  Don\'t live paycheck by paycheck, try to be productive and contribute more.  Hope this helps, please don\'t end up like me jobless for 2 years now.  Max
10153657055912115_10153657122752115	It\'s not the availability of jobs... it\'s how choosy you are... stay humble and dun expect too much... coz it\'s the real n practical world now.
10153657055912115_10153657216322115	Same old prediction!!. Sian already lah to hear all the kiasu forcast by these so call "Recuitment experts", experts?, huh!.
10153657055912115_10153657132092115	Some entry level jobs require 1-2 years exp. My question is how are the fresh grads going to get the exp wheb employers don\'t want to give them a chance.   How to get the exp when companies don\'t want to try out a newbie and train him? Everyone has to start from somewhere. Even the hiring manager was a fresh blood once.   Everyone was a newbie once. Everyone has to start from somewhere.
10153657055912115_10153657946487115	If you chase money early instead of passion and deep skilling, you will find yourself priced out of the market in a decade or so. It\'s far more painful that way...
10153657055912115_10153657084607115	N last week some said majority already secured jobs before they grad?
10153657055912115_10153657503672115	My first drawn IT salary was only $1.3k as a univ graduate during economic downturn many years back. My advice is always work on your passion first. And you may not even work on the job that you have studied in. Life is not a straight path to success. Lots of obstacles for you to encounter.
10153657055912115_10153657211782115	Be your own boss.. be independent.. be daring.. never say die attitute..
10153657055912115_10153658593277115	Stephanie Nhema People in the hunger games had it easier than this.
10153657055912115_10153658548082115	The current fresh grads still think they can get 3200 starting pay? Ah Kong company maybe
10153657055912115_10153657548202115	welcome to the party. the job market has been crap for young Americans for years now !
10153657055912115_10153657855962115	Hahahaha u need experts to tell u that then u for sure won\'t be able to get a job lol
10153657055912115_10153657129077115	Work taxi driver..uber...logistic..security...sure got jobs..
10153657055912115_10153657133517115	Fresh grads,  who doesn\'t want them? It\'s talent shortage here and there!
10153657055912115_10153657237137115	You were already advised to explore overseas recently by who huh?!
10153657055912115_10153657128302115	Those whom graduated and have a class 4. A certain earth company looking for tipper drivers. Reasonaby good pay.
10153657055912115_10153659679217115	My advise to juniors is not to just anyhow grab a job (like what PM said) just because you need a job. This is because previous job experience could be detrimental to your future job.
10153657055912115_10153657488952115	Especially since they all try to go to the same industries. ..try to be different
10153657055912115_10153657131377115	Cyclical,  the economy was not so good when my batch of university grads entered the job mkt,  some of us went on to extended Europe holidays or overseas for post grad studies.  Others work contract jobs,  temporary positions even as PA while applying for suitable positions.  Before Internet days, I sent like 20resumes, got 3interviews. Passed only 1second interview and just settled for that auditor job for survival $. 😅
10153657055912115_10153657098217115	That\'s depressing! Let\'s have a Orientation week to ease the stress
10153657055912115_10153657087082115	Yes. Indeed a bad timing.
10153657055912115_10153657208337115	Starting salary hw much
129011692114_10153657055912115	Recruitment experts believe that the class of 2016 will enter a slower job market than last year\'s.
10153656993857115_10153657119987115	Everyone has to face death. It is a cycle of life. Agree with Andy Ye
10153656993857115_10153657067587115	People die sooner or later, if he is living in pain I would wish he would go in peace and be happy..
10153656993857115_10153658058747115	Leon Kim The irony you are wishing karma on them. Are you heartless?
10153656993857115_10153657345957115	Wow 2 heartless motherfkers who are laughing at this. I hope karma strikes you hard.
10153656993857115_10153658483187115	Indeed he is... Indeed.
10153656993857115_10153657055302115	🌻🍃🇸🇬Speedy recovery Mr Nathan🇸🇬🍃🌻
10153656993857115_10153657663072115	Don\'t bother - Listen to Reggae!  https://www.youtube.com/watch?v=m8XmNfRSJBM
129011692114_10153656993857115	"He is a fighter. He has gone through this many times," said Emeritus Senior Minister Goh Chok Tong.
10153656935772115_10153657173762115	So nice of u s singaporean to celebrate National Day with P M
10153656935772115_10153657099822115	Happy Birthday Our Singapore 51years old Cheers
10153656935772115_10153659221412115	YES.Happy Birthday TO SINGAPORE 51year old.
10153656935772115_10153657268937115	Togetherness is the exact word now. Cheers!!!👏💛
10153656935772115_10153659273437115	👍👏
10153656935772115_10153658151712115	The lady who shouted the instructions has a clear, booming voice. She should be this year\'s NDP parade commander.
10153656935772115_10153658112432115	Happy 51st Birthday Singapore ☺☺☺ Cheers to All Singaporeans 😀😀😀 Good Luck ! Singapore
10153656935772115_10153657902377115	Do not forget to serve your NS
10153656935772115_10153658000212115	Happy brithday singapore sg 51years old cheers .  good luck singapore .
10153656935772115_10153659221957115	Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo Namo Amituofo
10153656935772115_10153658178227115	Happy Birthday Singapore 🌹💖
10153656935772115_10153657735857115	谢谢你的分享短片 祝贺新加坡国泰民安万业昌盛十方法界众生身体健健康康 祝国家和乐
10153656935772115_10153658297972115	Very good
10153656935772115_10153657625502115	Priscilla Ang can see your kids on here haha
10153656935772115_10153657680132115	Happy birthday  singapore SG51
10153656935772115_10153659600112115	Yup is so nice celebrate with PM and not sure when is my turn LOL
10153656935772115_10153657557567115	So many there!!!
10153656935772115_10153657144422115	cheers.
10153656935772115_10153657060897115	Where are u Lynette Saw
10153656935772115_10153657237872115	Audrey Siek
129011692114_10153656935772115	PM Lee Hsien Loong and Mrs Lee celebrated an early National Day together with some 500 Singaporeans at the Singapore Embassy in Washington, DC, as he started his official visit to the US. http://str.sg/4Srz  ST VIDEO: JEREMY AU YONG
10153655652592115_10153657239522115	Too bad average person would be unhealthy crap eating such breakfast...kangkong...fried egg...nasi lemak?dun like plain rice...
10153655652592115_10153657244337115	ugly egg. can replace with salmon steak? and add a soup please.
10153655652592115_10153656931522115	Good Lordy, the egg look liked it had been burnt.
10153655652592115_10153656928482115	Tauge
10153655652592115_10153657909052115	Low quality meat.
10153655652592115_10153658265167115	Hmm why do I need to know what\'s their daily meal is??
129011692114_10153655652592115	#Rio2016: Indonesian athlete Maria Londa\'s breakfast. Her favourite food is rujak (a traditional fruit and vegetable salad dish). http://str.sg/4SEa  Follow ST\'s Olympic microsite and ST\'s team heading to Rio http://str.sg/4SRz
10153656841667115_10153657663562115	TPP will not be passed in Congress this year. In an election year, a lot of treaties will have to wait 4 the next President n the new Congress to sign. US is a Superpower but runs its international obligation still like it was in 1776. To contain China, US has to change n be more decisive in international affairs.
10153656841667115_10153656934477115	But the next President-elect might not think too great of TPP. So don\'t be too sure that it will work.
10153656841667115_10153656866957115	When you are up in life you friends get to know who you are but when you are down in life you get to know who your friends really are.
129011692114_10153656841667115	Top story today, Aug 1: US President Obama \'remains committed to TPP pact\'; admits tough election-year politics.  Also in the news: Former president S R Nathan in critical condition after stroke.  More on straitstimes.com
129011692114_10153656813502115	While You Were Sleeping: Tens of thousands of pro-Erdogan demonstrators rally in Germany. Also, Thai golfer Ariya Jutanugarn lands historic British Open title.
10153656077267115_10153658156437115	I had the honour to have a game of golf with Sir Ajit recently.  Thank you and best wishes.   Sir.
10153656077267115_10153656472057115	Looking good uncleji. X
10153656077267115_10153656870722115	Old memories are good ones.
10153656077267115_10153656112312115	Joyce Ong
10153656077267115_10153657624167115	Pc Suppiah Sam
129011692114_10153656077267115	They represented Singapore more than 40 years ago. But the memories of being at the Games have not faded for these proud Olympians.
147858757571_10153940297567572	Children playing Pokémon GO have been unwittingly lured into proximity of sex offenders.
10153940048742572_10153940685132572	According to US / British social etiquette, it rude to wear hat indoor.
147858757571_10153940048742572	For these Japanese kids from Fukushima, coming to Singapore represents a chance to heal their minds from the trauma of the 2011 nuclear disaster.
10153940094917572_10153940648122572	You are still not going to lose weight eating McDonalds lol
10153940094917572_10153940654307572	Its been almost 7 yearz ...Im still staying away from McD....for life !
10153940094917572_10153940686527572	Any steam fish / chicken burger or whipped potato meal?
10153940094917572_10153940670167572	Dylon Teo Nelson Tay
147858757571_10153940094917572	McDonald\'s is changing its recipes for the Big Mac, McNuggets, and more.
10153940569677572_10153940578167572	I guess Michelle really wanted to see the bin centre that\'s worth twice Barack\'s annual salary.
10153940569677572_10153940586207572	Ho ching will teach michelle the art of buy high sell low. Long live temasek holdings
10153940569677572_10153940584082572	What will the husbands do if Hillary becomes president and the British or German leader visits? Fishing? :D
10153940569677572_10153940644927572	One have true grace... One show monkey with middle finger.
10153940569677572_10153940649887572	Can leave 1 of them in the museum forever
10153940569677572_10153940585437572	Museum... Nice.... Can build another bin centre
10153940569677572_10153940586302572	If she told her our bin costs $460k, i wonder how she react? 🤔
10153940569677572_10153940576377572	Should also take a tour of their "Bin Centre".
10153940569677572_10153940585927572	Duckling and Swan
10153940569677572_10153940573312572	What will they talk?
10153940569677572_10153940591247572	Namo Amituofo
10153940569677572_10153940633527572	Ho Mia...😉
10153940569677572_10153940666632572	Classy!
10153940569677572_10153940586577572	We got the Bin Centre. What about US?
147858757571_10153940569677572	While PM Lee Hsien Loong and Barack Obama talk state business, their wives are set to spend a morning in the museum for an event highlighting arts education.
10153938535317572_10153940618157572	It\'s a Script book.
147858757571_10153938535317572	While the latest Harry Potter book has its flaws, #CursedChild still manages to create its own magic, critics say. (via TODAY Entertainment & Lifestyle)
10153940463187572_10153940577052572	This has been around for ages MOM. Now then you smash? Got cheek to blow trumpet somemore? Ever wonder how come HDB carpark got ah neh wash cars in the night? Go ask them and they will tell you they have a full time job in the day at the shipyard or construction sites. Ya right..start washing at 6pm..finishes at 2am..then go to work at 5am..everyday..go figure.
10153940463187572_10153940524187572	MOM should check on expats working in Singapore too. Some of them hired employees thru visiting pass or holiday pass but this people are working in their house. I have a filipinos friend who came to Singapore as visiting pass. The boss told her, if someone asked, said she work as a nanny but most of the time, she doing paper work and sales from the house. And when the visiting period almost end, the boss will tell her to go to JB and come back to extend  the visiting period.
10153940463187572_10153940503657572	You may have broken up 1 syndicate but are you sure there are no more such syndicates still operating?
10153940463187572_10153940518812572	Aileen Limbu
147858757571_10153940463187572	The operation netted six syndicate members suspected of illegally bringing foreign workers into the country.
147858757571_10153939272637572	Improving accessibility for all users, such as wheelchair users and parents of young children, is one of the main areas for improvement in public transport, according to survey findings by the Public Transport Council.
10153940061857572_10153940495057572	Local companies don\'t have the expertise
10153940061857572_10153940434022572	Just give it to the Japanese if you value quality.
147858757571_10153940061857572	Could a local firm be the one developing the Singapore-KL High Speed Rail?
10153940367732572_10153940510087572	Maybe only for those who had been involved with their own investment then surely benefits of being able to pay less for example  RM $700,000 and now it\'s only S $ 200,000 + but few year back\'s about Sing Dollars about Three hundreds thousand and it was cheaper than now.
10153940367732572_10153940633362572	Overstock in oil these weeks. Even SA is in trouble now.. So expect RM to go further south
10153940367732572_10153940435897572	I notice more Malaysians working in one of our public bus operators.  Coincidentally, I also noticed fewer accidents involving buses.
10153940367732572_10153940462467572	all my ringgit I had exchanged n kept before all of these..  sniff
10153940367732572_10153940545807572	Faith in Ringgit stronger than faith in PM
10153940367732572_10153940424717572	Malaysian maids available soon.
10153940367732572_10153940570312572	Apartments in Danga Bay getting cheaper.... I may be able to buy 3 for $10k soon 😂😂😂😂😂😂
10153940367732572_10153940541127572	A corrupt central government does not bode well with international investors.
10153940367732572_10153940463457572	Malaysian driver is so much better than china driver. ..
10153940367732572_10153940441267572	Very good RM,keep it "down"... Ringgit "Bo-break"..
10153940367732572_10153940534517572	Now at people\'s park centre n complex. 298 only. 2aug 12pm
10153940367732572_10153940463782572	Lower & lower & loooooower
10153940367732572_10153940450932572	Hurray
10153940367732572_10153940450257572	3.50. 3.50
147858757571_10153940367732572	The Ringgit is now at a near-two month low against the SGD. At 9.25am, S$1 was RM3.0189.
10153940016607572_10153940405767572	Which researcher want to pay for so high vehicle cost in Sg?
10153940016607572_10153940356167572	So far we have been on the forefront of some fake research.
10153940016607572_10153940351237572	Offpeak can let us use as a racing track or not huh?
147858757571_10153940016607572	Singapore will be “at the global forefront” of developing standards for autonomous vehicles, says Senior Minister of State (Transport) Josephine Teo.
10153940042527572_10153940353122572	No worries, trust our government to get to the root cause. This is transparency, admitting to practical weaknesses, and they will not fail the tax payers and voters in this aspect. That is why nearly 70% of voters voted on basis of trust and unfailing trust.
10153940042527572_10153940323957572	Fully agree with him.  Let\'s get to the root of the problem instead of distracting the public.
10153940042527572_10153940498107572	LP clean up your own backyard first don\'t embarrass your master.
10153940042527572_10153940490347572	Yes please Raise the findings of KPMG in the next parliamentary session.
10153940042527572_10153940394312572	I\'m just here to see people here tell WP to mind their own business and fix AHTC.You know its coming.
10153940042527572_10153940425202572	They\'ll do one of few things.  1.Do nothing until everyone forgets. 2.Tell grandfather story to distract and detract  3.Tell us they\'re solving it, but refuse to give time frame. Refer to (1). 4. Blame somebody for it, and the person apologiizes. No resignation required.
10153940042527572_10153940546332572	Alamak... I just can\'t stop laughing whenever I see these kind of statements from WP.. lol.
10153940042527572_10153940361947572	Transparency and Accountibility to taxpayers! Majulah!
