post_id,parent_id,source_id,post_type_id,post_datetime,date_key,hour_key,post_text,headline,breaking_news,comment_count,likes_count,share_count,retweet_count,author_id,author_name,post_url,is_analyzed,create_datetime,update_datetime
1002204129869745_1002236883199803,189434891146677_1002204129869745,14,2,"2016-04-13 17:00:01",0,0,"Comes prepared",NULL,NULL,0,2,0,0,1559650590998577,"Vi Ta",NULL,1,NULL,"2016-06-15 06:41:05"
1002204129869745_1002281063195385,189434891146677_1002204129869745,14,2,"2016-04-13 18:29:05",0,0,"Given our state of affair, I think they should be welcome. Good luck.",NULL,NULL,0,2,0,0,1162442730467466,"Henre Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002204129869745_1002322769857881,189434891146677_1002204129869745,14,2,"2016-04-13 19:40:04",0,0,"Yes. Vote Dr. Chee.",NULL,NULL,0,1,0,0,10208803447898011,"Benson Loo",NULL,1,NULL,"2016-06-15 06:41:05"
1002204129869745_1002351223188369,189434891146677_1002204129869745,14,2,"2016-04-13 20:34:05",0,0,"Dr Chee , goodluck to your coming by election . Hopefully , many would prefer you not play Gentleman . Gentlemen wouldn\'t win Wars or Elections . So we hope this time round you  can play your card well for BB ! Cheers !",NULL,NULL,0,1,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:05"
1002204129869745_1002442316512593,189434891146677_1002204129869745,14,2,"2016-04-13 23:26:02",0,0,"Give them A chance as too many things happened while PAP in power????",NULL,NULL,0,0,0,0,10202080333287241,"Chng Chee Gem",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002368183186673,189434891146677_1002367186520106,14,2,"2016-04-13 20:52:01",0,0,"Apparently Rui En got into trouble a couple of months recently with a hit and run accident. She only settle the accidently privately after the victim stirred up a storm",NULL,NULL,0,11,0,0,1073420889370265,"James Hu",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002369813186510,189434891146677_1002367186520106,14,2,"2016-04-13 20:53:05",0,0,"Lol you expect a Malay pakcik to know all the Mediacorpse Chinese actress meh? He only watches Suria and Malaysia RTM 1 and 2 channels le. Next time say you are Anita Sarawak then he know la ah yoooo. Even I don\'t know.",NULL,NULL,0,41,0,0,10153936333879822,"Ah Fai",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002371443186347,189434891146677_1002367186520106,14,2,"2016-04-13 20:58:01",0,0,"from the pic... is not very far like he say",NULL,NULL,0,0,0,0,10153691707235875,"Zheng Shujuan",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002372033186288,189434891146677_1002367186520106,14,2,"2016-04-13 20:59:04",0,0,"Uncle u are on win win case ..get a lawyer n sued her..make her pay more compensation to your bike..teach her a lesson see whether she dare to say such words again in future when  she commit a accident again..",NULL,NULL,0,22,0,0,597054933786147,"Larry Chianglongpokun",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002373126519512,189434891146677_1002367186520106,14,2,"2016-04-13 21:02:03",0,0,"pakcik next time just say u only watch vasantham and suria channels nia..dunno who the fuck she is n dun care who she is oso",NULL,NULL,0,14,0,0,275887909467978,"Farang Nak Muay",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002375779852580,189434891146677_1002367186520106,14,2,"2016-04-13 21:08:03",0,0,"She from middle cock than you should have pointed to your microphone and and said here\'s middlecock suck it up bitch",NULL,NULL,0,7,0,0,853402731432532,"Jaggit Singh",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002390373184454,189434891146677_1002367186520106,14,2,"2016-04-13 21:34:04",0,0,"Uncle, your case is strong! Fight till the end to let her knows that she\'s not that big deal! She\'s just a local actress, and she\'s not entitled to some
Special treatment!",NULL,NULL,0,17,0,0,10153789162162874,"Anne Chua",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002391183184373,189434891146677_1002367186520106,14,2,"2016-04-13 21:37:02",0,0,"She don\'t mean to ask Do you know she is an actress. 
She meant to ask Do you know she is FT. ;))",NULL,NULL,0,7,0,0,858637480947718,"Wilson Pohtm",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002403203183171,189434891146677_1002367186520106,14,2,"2016-04-13 22:04:04",0,0,"Insurance doesn\'t cover drunk drinking right?",NULL,NULL,0,5,0,0,10154779569950400,"Kris Chee",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002414703182021,189434891146677_1002367186520106,14,2,"2016-04-13 22:26:02",0,0,"Arrogant bitch.",NULL,NULL,0,7,0,0,10154196753233070,"Aiting Ang",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002431289847029,189434891146677_1002367186520106,14,2,"2016-04-13 23:03:00",0,0,"Sweetie, you are a low class bitch with no talent. Get a grip! It ain\'t Hollywood.",NULL,NULL,0,8,0,0,10153764277757810,"Md.Noornizar Amirnoordin",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002442579845900,189434891146677_1002367186520106,14,2,"2016-04-13 23:27:02",0,0,"Why she didn\'t say "" do you know who\'s my sugar daddy is?""",NULL,NULL,0,9,0,0,10154284320806663,"Magnanium Steven",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002531143170377,189434891146677_1002367186520106,14,2,"2016-04-14 02:55:04",0,0,"Rui En should have her license suspended.",NULL,NULL,0,7,0,0,287272438279470,"Steve Goh",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002533336503491,189434891146677_1002367186520106,14,2,"2016-04-14 03:03:02",0,0,"Mediacorp actress, so what? The police should suspend her license, fine and jail for drunk driving.",NULL,NULL,0,9,0,0,926224660822016,"Kok Hwa Lee",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002553599834798,189434891146677_1002367186520106,14,2,"2016-04-14 03:52:01",0,0,"Mediacorp actress so what, do you own SG?",NULL,NULL,0,5,0,0,1719039291704154,"Ishak Aziz",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002567346500090,189434891146677_1002367186520106,14,2,"2016-04-14 04:23:01",0,0,"She sudah mabok  ?? dunno what\'s happening around her",NULL,NULL,0,2,0,0,1122188361179315,"Alex Lexus Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002569163166575,189434891146677_1002367186520106,14,2,"2016-04-14 04:29:00",0,0,??????????,NULL,NULL,0,0,0,0,1176824152349323,"Pamela Chua",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002574743166017,189434891146677_1002367186520106,14,2,"2016-04-14 04:43:01",0,0,"Very strong case, sue that lady who is sooooo atas n yayapapaya. Mediacorp artiste sooo what, the court should mete out full extent of the LAW so as a deterrent to all drink drinking be they 1st time or 2nd time offender that DRINK DRIVING DOES NOT PAY. Pass a landmark sentence so that their balls will shrink when they are charged under drink driving.",NULL,NULL,0,7,0,0,997042190391103,"Tan Seng Hoo",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002574749832683,189434891146677_1002367186520106,14,2,"2016-04-14 04:43:02",0,0,"Answer u dunno who she is = 2k compensation

Answer u know who she is = 20k compensation",NULL,NULL,0,6,0,0,10154913429383032,"Simon Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002585229831635,189434891146677_1002367186520106,14,2,"2016-04-14 05:25:02",0,0,"She is just an artiste from Media Corpn. What\'s so grand?",NULL,NULL,0,3,0,0,10208819778308398,"Kwang Hwee Chua",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002591836497641,189434891146677_1002367186520106,14,2,"2016-04-14 05:41:04",0,0,"She thinks she\'s still acting?",NULL,NULL,0,0,0,0,10154263857623234,"Kevin Boo",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002592473164244,189434891146677_1002367186520106,14,2,"2016-04-14 05:42:00",0,0,"So if she goes around asking people ""You know who I am?"", do forgive her, she must be suffering from an early onset of Alzheimers or senile dementia, not knowing who she is herself! 

Ah you po\' thang!",NULL,NULL,0,4,0,0,10208990146047889,"Martin Ferrao",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002599016496923,189434891146677_1002367186520106,14,2,"2016-04-14 05:59:00",0,0,"Media corp actress means big fuck issit?",NULL,NULL,0,4,0,0,10208154167390650,"Mohd Yunos Othman",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002600346496790,189434891146677_1002367186520106,14,2,"2016-04-14 06:02:03",0,0,"Who the fuck does she think she is? Just another Media Cock sucking bitch like Quan Yi Feng!!!",NULL,NULL,0,8,0,0,10206456992399200,"Dennis Chua",NULL,1,NULL,"2016-06-15 06:41:05"
1002367186520106_1002606343162857,189434891146677_1002367186520106,14,2,"2016-04-14 06:21:00",0,0,"Stupid arrogant bitch!",NULL,NULL,0,3,0,0,10209824938719965,"Monir Yaseen",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002631823160309,189434891146677_1002630519827106,14,2,"2016-04-14 07:27:03",0,0,"JUST \'BALEK START\' SO WHAT..",NULL,NULL,0,1,0,0,10153558036076837,"Teng K.S.",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002632116493613,189434891146677_1002630519827106,14,2,"2016-04-14 07:28:04",0,0,"No accountability ...",NULL,NULL,0,4,0,0,1754438064835263,"Nimrod Lee",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002632859826872,189434891146677_1002630519827106,14,2,"2016-04-14 07:30:00",0,0,Wtf...,NULL,NULL,0,1,0,0,10154136913342012,"James Png",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002635313159960,189434891146677_1002630519827106,14,2,"2016-04-14 07:34:03",0,0,"Well monkey see monkey do...over here no accountability.  If they are responsible say \'i am sorry\' and resign.  Maybe should say..u know who am i.  Uniquely singapore",NULL,NULL,0,4,0,0,10201850120252092,"David Soh",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002635573159934,189434891146677_1002630519827106,14,2,"2016-04-14 07:35:01",0,0,"These are tyrants and thugs, you can\'t reason with these species.",NULL,NULL,0,7,0,0,1732385100364407,"Sebastian Ng",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002635619826596,189434891146677_1002630519827106,14,2,"2016-04-14 07:35:02",0,0,"ownself check ownself.... 69% approved it",NULL,NULL,0,14,0,0,10153585773203639,"Kane Chee",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002636339826524,189434891146677_1002630519827106,14,2,"2016-04-14 07:37:01",0,0,"U ask for it",NULL,NULL,0,2,0,0,1163844763660320,"Tan Tony",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002636599826498,189434891146677_1002630519827106,14,2,"2016-04-14 07:38:02",0,0,"N.K. Incorporated.",NULL,NULL,0,1,0,0,972761382819398,"Geoff Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002636706493154,189434891146677_1002630519827106,14,2,"2016-04-14 07:38:04",0,0,"mai complaint la",NULL,NULL,0,0,0,0,10153845991769055,"Damon Lee",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002638039826354,189434891146677_1002630519827106,14,2,"2016-04-14 07:42:05",0,0,"That money better give Warren Buffet to trade n he can hold long position for mths yestearn billions.",NULL,NULL,0,2,0,0,10205274995674250,"RozeLan Ahmad",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002642553159236,189434891146677_1002630519827106,14,2,"2016-04-14 07:50:03",0,0,"Can someone post on Toomasik or Glc website??",NULL,NULL,0,1,0,0,10207546206998602,"Suai Ge Lin",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002643786492446,189434891146677_1002630519827106,14,2,"2016-04-14 07:53:03",0,0,"Our government still practice ""Iron Rice Bowl"" policy for themselves.",NULL,NULL,0,3,0,0,995518733876845,"Intezaar Hussain",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002645496492275,189434891146677_1002630519827106,14,2,"2016-04-14 07:59:00",0,0,"Here meritrocracy is being practised in a very uniquely pinky way..........",NULL,NULL,0,3,0,0,1195565283817447,"WH Wong",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002646109825547,189434891146677_1002630519827106,14,2,"2016-04-14 08:00:05",0,0,"It is unfortunate for him that Acer is not owned by Temasek. If it was, then he would not need to resign. He would even get extra bonus for losing money.",NULL,NULL,0,9,0,0,1209247325798139,"Steve Chia",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002647076492117,189434891146677_1002630519827106,14,2,"2016-04-14 08:04:02",0,0,"Let\'s not forget NOL.",NULL,NULL,0,1,0,0,10154188797225279,"Grey Ng",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002650509825107,189434891146677_1002630519827106,14,2,"2016-04-14 08:13:04",0,0,"They hv lots of secret accounts in most mnc or in PA to transfer funds to cover it",NULL,NULL,0,5,0,0,10156908832725207,"Colvis Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002650613158430,189434891146677_1002630519827106,14,2,"2016-04-14 08:14:00",0,0,"The G elite here has diplomatic immunity mahhh...nothing can touch them even if they squander away ppl\'s money until kosong numbers left",NULL,NULL,0,5,0,0,275887909467978,"Farang Nak Muay",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002650853158406,189434891146677_1002630519827106,14,2,"2016-04-14 08:14:04",0,0,"No oppositions that can do a double checks",NULL,NULL,0,3,0,0,10156908832725207,"Colvis Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002660059824152,189434891146677_1002630519827106,14,2,"2016-04-14 08:17:02",0,0,"Goes to show the PAP govt is installing obedient lackeys in GLCs for the sake of milking these companies through fat contracts with other GLCs and cronies\' businesses. This is one way of siphoning money out of these corporations leaving a tiny slice of \'profit\' or mega losses for shareholders to absorb.",NULL,NULL,0,4,0,0,10153749636622862,"YJ Tan",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002660286490796,189434891146677_1002630519827106,14,2,"2016-04-14 08:18:00",0,0,"they already say stop ""blame game"" and try ""learn game"" in other words we are here to learn at your tax dollar the question arises why pay million in salary because we have future vision.
but your future vision destroying our country
thats why we need to learn not blame 
D\'oh",NULL,NULL,0,3,0,0,10157014706945494,"Mubasher Ahmed",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002669076489917,189434891146677_1002630519827106,14,2,"2016-04-14 08:35:03",0,0,"Guaranteed Iron rice bowl. Insured with the right party.",NULL,NULL,0,2,0,0,1463211670371173,"Richard Goh",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002676863155805,189434891146677_1002630519827106,14,2,"2016-04-14 08:53:03",0,0,"REAL SUCKERS OF THIS NATION & PEOPLES ! Wonder how much is lost and mismanaged !  Idiots 69.9% , goodu !",NULL,NULL,0,3,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002686969821461,189434891146677_1002630519827106,14,2,"2016-04-14 09:05:03",0,0,"But they will lose reputation and respect in the business world.",NULL,NULL,0,0,0,0,10210066993176063,"Davis Seah Wk",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002687809821377,189434891146677_1002630519827106,14,2,"2016-04-14 09:08:03",0,0,"Majority od Sporeans ok with it mah. You not happy got use meh ?  If they make mistakes, the most live with the pain and regret nia",NULL,NULL,0,1,0,0,10153899112866144,"Jackson Ng",NULL,1,NULL,"2016-06-15 06:41:05"
1002630519827106_1002693683154123,189434891146677_1002630519827106,14,2,"2016-04-14 09:24:05",0,0,"Because ...they are so thick skin , the more money they have thr more thick their skin is. juz look at the attitude of their LEEder, that the most thick skin person alive.. bullly own citizen knowing very well that he cant defend himself!  Such shaless attitute.. i respect the dog better them him!",NULL,NULL,0,6,0,0,10207851707585417,"Azimah Sayam",NULL,1,NULL,"2016-06-15 06:41:05"
1002728983150593_1002731863150305,189434891146677_1002728983150593,14,2,"2016-04-14 11:02:04",0,0,"Help the poor ?  THEY HELP THEMSELVES MORE THEN HELPING OTHERS ?  SEE HOW PA GOT 1 BILLION BUCKS TO SPENT & the Poor , Begging for Offerings !
How Sad This Nation !",NULL,NULL,0,16,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002735056483319,189434891146677_1002728983150593,14,2,"2016-04-14 11:11:03",0,0,"BB...It is time to show them the monkey finger! Lol... FO!",NULL,NULL,0,7,0,0,10209168004333099,"Patrick Chiang",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002735519816606,189434891146677_1002728983150593,14,2,"2016-04-14 11:13:01",0,0,"Murali is said to have been active in BB for 16yrs before he was sent to contest in Aljunied in GE2015. Does it take a person who is willing to commit all his spare time to BB all of 16yrs plus a detour before coming back full circle to BB?",NULL,NULL,0,10,0,0,281197142225806,"William Choo",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002735896483235,189434891146677_1002728983150593,14,2,"2016-04-14 11:14:01",0,0,"You read the health report. Male life expectancy is age 70. Wtf, they hold on to our CPF monies to age 62. 
All the bullshit about living to 128 and benefitting from the annuity. You use my CPF monies and say helping me. Damn .wahahaha",NULL,NULL,0,12,0,0,10154213249853798,"David Cheong",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002736489816509,189434891146677_1002728983150593,14,2,"2016-04-14 11:16:01",0,0,"Don,t trust this Ah Neh,and don,t think that all PAP candidates are perfect, they too have their flaws but never admit, Whats happened toto their last elected MP David Ongis a good example. So voters of BB think carefully when casting your vote. A better person to represent BB is Dr. Chee who would do btter as a full time  MP than this Ah Neh doing part time just for that $16,000 allowance from we the tax payers. So Voters of BB do give your fullest support to Dr. Chee Soon Juan a better speaker and a good debator.",NULL,NULL,0,12,0,0,819247628176124,"Donald Tham",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002739359816222,189434891146677_1002728983150593,14,2,"2016-04-14 11:24:01",0,0,"Humchi dun care",NULL,NULL,0,0,0,0,10153856442167669,"Samuel Tan S B",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002748756481949,189434891146677_1002728983150593,14,2,"2016-04-14 11:51:05",0,0,"He must promise to wear a chastity belt",NULL,NULL,0,0,0,0,1022648667816740,"Eugene Tavano",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002751409815017,189434891146677_1002728983150593,14,2,"2016-04-14 12:02:02",0,0,"Always remember there is the 69 % who approves self checked policy.",NULL,NULL,0,1,0,0,995518733876845,"Intezaar Hussain",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002756316481193,189434891146677_1002728983150593,14,2,"2016-04-14 12:16:01",0,0,"my muruku from last hari raya allready stale... must throw away",NULL,NULL,0,3,0,0,10153683384200754,"????? ????",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002757009814457,189434891146677_1002728983150593,14,2,"2016-04-14 12:19:01",0,0,"more prata flipping for the residents",NULL,NULL,0,1,0,0,10157121553065602,"Toby Cheong",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002760393147452,189434891146677_1002728983150593,14,2,"2016-04-14 12:27:02",0,0,"Indian man pointing finger toward sky hope you know the answer!",NULL,NULL,0,2,0,0,1732029553733680,"Seow Kiat Seng",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002766903146801,189434891146677_1002728983150593,14,2,"2016-04-14 12:46:04",0,0,"Come  on lah. How to help the poor with all the present pap policies?",NULL,NULL,0,3,0,0,637137983109796,"Alvin Yan",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002769659813192,189434891146677_1002728983150593,14,2,"2016-04-14 12:58:02",0,0,"please lor...their help is only to get elected and get the post, afterwhich all behind their head.",NULL,NULL,0,1,0,0,10209278829186328,"Ron Lee",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002771319813026,189434891146677_1002728983150593,14,2,"2016-04-14 13:01:02",0,0,"Sweat sweat offers during election aftet that disappear. Say you better look after yourself. This have proven many years down the line",NULL,NULL,0,0,0,0,10202080333287241,"Chng Chee Gem",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002777616479063,189434891146677_1002728983150593,14,2,"2016-04-14 13:04:02",0,0,"@Alvin Yan How to help the Poor when 70% gave them the rights to do what they want?",NULL,NULL,0,1,0,0,819247628176124,"Donald Tham",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002784973144994,189434891146677_1002728983150593,14,2,"2016-04-14 13:29:00",0,0,"PLEASE DONT & NEVER ELECT "" PEOPLE\'S AGONY PARTY !",NULL,NULL,0,2,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002788169811341,189434891146677_1002728983150593,14,2,"2016-04-14 13:46:03",0,0,"IS HE AS CAPABLE AS DAVID ?",NULL,NULL,0,2,0,0,859497370823015,"James Njoo",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002795139810644,189434891146677_1002728983150593,14,2,"2016-04-14 14:13:03",0,0,"C\'mon all the MPs Ministers can promised to get you the moon but in the end can they come thru the Monkey middle \'s finger for approval ? Why not Just Do It ??Dr Chee",NULL,NULL,0,3,0,0,1015477611868741,"JimmySan Chew",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002796263143865,189434891146677_1002728983150593,14,2,"2016-04-14 14:17:02",0,0,"Only fools will continue to believe what the white had said again and again without serious actions taken. Time to wake up and change.",NULL,NULL,0,3,0,0,10154290878411248,"David Ong Kian Kok",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002809606475864,189434891146677_1002728983150593,14,2,"2016-04-14 15:09:04",0,0,"""Help the poor""... Provided you got the money to give back.",NULL,NULL,0,0,0,0,10208190888143555,"Frank Chong",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002816359808522,189434891146677_1002728983150593,14,2,"2016-04-14 15:26:05",0,0,"GST rebates!  What does it cost the government?  Nothing.  This is one example of how the government makes HOT AIR out of nothing.  When the government says you get reduce rate on you water and electricity.  How does it cost the government.  Really nothing.  So don\'t be fooled by all this MIW.",NULL,NULL,0,1,0,0,351650958512141,"How Lian Chan",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002857806471044,189434891146677_1002728983150593,14,2,"2016-04-14 17:39:02",0,0,"The circus show, but the clowns get away with the votes, thanks to those who are concerned only about municipal issues.",NULL,NULL,0,0,0,0,1043409889083635,"Mia Liao Wah",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002928209797337,189434891146677_1002728983150593,14,2,"2016-04-14 20:25:01",0,0,NATO,NULL,NULL,0,0,0,0,1585935118371998,"Lee Jooliang",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1002964283127063,189434891146677_1002728983150593,14,2,"2016-04-14 20:55:01",0,0,"Vote Dr. Chee you never wrong.",NULL,NULL,0,1,0,0,847885535315547,"Keng Ng",NULL,1,NULL,"2016-06-15 06:41:03"
1002728983150593_1003649053058586,189434891146677_1002728983150593,14,2,"2016-04-15 21:13:00",0,0,"A rich man in pap will help poor pleasants? The sky will fall and there will be snow in singapore! What they promised today will never materialize tomorrow. Unless it benefits their own pockets!",NULL,NULL,0,0,0,0,10154214039597070,"Sas Karma",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002808143142677,189434891146677_1002803926476432,14,2,"2016-04-14 15:03:01",0,0,"After u guys voted them in again with a 70% mandate....juz lppl & stfu...make sure u don\'t screw up again in BB by-election",NULL,NULL,0,5,0,0,1754438064835263,"Nimrod Lee",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002808979809260,189434891146677_1002803926476432,14,2,"2016-04-14 15:06:04",0,0,"Many people don\'t realise we are being brainwash. Even for those educated once",NULL,NULL,0,4,0,0,1041214629249842,"Richard Ong",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002812309808927,189434891146677_1002803926476432,14,2,"2016-04-14 15:14:03",0,0,"Worship him like god, be dog for life.",NULL,NULL,0,6,0,0,1020170314704556,"Dave Tai",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002823256474499,189434891146677_1002803926476432,14,2,"2016-04-14 15:43:03",0,0,"Moral don\'t sell votes",NULL,NULL,0,1,0,0,10207455851289099,"Cla NG",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002845113138980,189434891146677_1002803926476432,14,2,"2016-04-14 17:05:04",0,0,"Lots of re-education at home will be needed.",NULL,NULL,0,2,0,0,10154234464379104,"Melvin Leong",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1002856686471156,189434891146677_1002803926476432,14,2,"2016-04-14 17:35:05",0,0,"dat will be the day",NULL,NULL,0,0,0,0,1043409889083635,"Mia Liao Wah",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1003085263114965,189434891146677_1002803926476432,14,2,"2016-04-15 01:09:01",0,0,"Have you seen Mao asked his kids not to trust him?",NULL,NULL,0,0,0,0,10208190888143555,"Frank Chong",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1003210653102426,189434891146677_1002803926476432,14,2,"2016-04-15 04:52:05",0,0,"The next minister to say ""he will be the last person to allow........"" will be?",NULL,NULL,0,0,0,0,10206613047021299,"Walter Tan",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1003304419759716,189434891146677_1002803926476432,14,2,"2016-04-15 07:40:05",0,0,"Use the Bukit Batok By-election to register displeasure for so much LKY propaganda! What ground up bullshit, all MIW doing.",NULL,NULL,0,0,0,0,1115382051847952,"Anthony Chan",NULL,1,NULL,"2016-06-15 06:41:03"
1002803926476432_1003337573089734,189434891146677_1002803926476432,14,2,"2016-04-15 08:55:03",0,0,"Follow the rainbow, go ride it. And then i came crashing down cos there was no pot, only a wall that says ""You got fucked"".",NULL,NULL,0,0,0,0,204047903328225,"Sgee Infid",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003274886429336,189434891146677_1002982706458554,14,2,"2016-04-15 06:44:05",0,0,"Because he is deaf already.",NULL,NULL,0,11,0,0,10154263857623234,"Kevin Boo",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003275029762655,189434891146677_1002982706458554,14,2,"2016-04-15 06:45:01",0,0,"HAHHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAH FOLLOW THE LEADER",NULL,NULL,0,1,0,0,10153558036076837,"Teng K.S.",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003276436429181,189434891146677_1002982706458554,14,2,"2016-04-15 06:49:05",0,0,"What a great bunch of leaders we have....throwing up their hands in hopeless surrender. Playing the fiddle whilst the Singaporean core burned.",NULL,NULL,0,13,0,0,1619523575033944,"William James Soh",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003276459762512,189434891146677_1002982706458554,14,2,"2016-04-15 06:50:00",0,0,"u kn0w, i als0 kn0w...s0o?!",NULL,NULL,0,2,0,0,10210307152621716,"Mohamad Hanaffi Kumpol",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003282399761918,189434891146677_1002982706458554,14,2,"2016-04-15 06:55:02",0,0,"Tell them to fuck off instead of voting them out",NULL,NULL,0,10,0,0,1000976056689356,"David Cheng",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003282866428538,189434891146677_1002982706458554,14,2,"2016-04-15 06:55:05",0,0,"SkillsFuture is a joke ... and LSS is a bigger joke ... period",NULL,NULL,0,15,0,0,270782486610309,"Nash GC",NULL,1,NULL,"2016-06-15 06:41:02"
