ID	Review	PositiveScore	NegativeScore	NeutralScore	Trending Topics length	Trending Topics
10153615102957115_10153615144447115	Bloody evil people on the loose and yet we have silent supporters...	0.0	0.0	0.0	25	[{"score":12.523681299694296,"topic":"lhl"},{"score":10.196566912332054,"topic":"str"},{"score":8.279333903938833,"topic":"attack"},{"score":7.604836447430932,"topic":"psle changes"},{"score":7.565734232913593,"topic":"askst"},{"score":6.750916763917098,"topic":"asksandra"},{"score":6.2219639897531955,"topic":"france"},{"score":5.978114929684524,"topic":"straitstimes"},{"score":5.621010748814341,"topic":"residents"},{"score":5.304778762879479,"topic":"robbery"},{"score":4.745434876342478,"topic":"cabinet"},{"score":4.685730555921641,"topic":"singaporeans"},{"score":4.657591063395342,"topic":"weapon"},{"score":4.5704623450457,"topic":"truck"},{"score":4.404887469241561,"topic":"britain"},{"score":4.396609426266033,"topic":"singaporean"},{"score":4.027713019715603,"topic":"ties"},{"score":3.873629562206464,"topic":"don"},{"score":3.616433274643775,"topic":"system"},{"score":3.3324245397778243,"topic":"wall"},{"score":3.319763271481792,"topic":"police"},{"score":2.821752370036026,"topic":"ikea"},{"score":2.689404757150211,"topic":"children"},{"score":2.5423191683434463,"topic":"cash"},{"score":2.157046432708947,"topic":"thailand"}]
10153615102957115_10153615179372115	Message in "Mandarin" on whatsapp... sigh, straits times	0.0	0.0	0.0	26	[{"score":12.518672578545202,"topic":"lhl"},{"score":10.192488897320352,"topic":"str"},{"score":8.276022667104176,"topic":"attack"},{"score":7.601794969111729,"topic":"psle changes"},{"score":7.56270839313422,"topic":"askst"},{"score":6.748216802239534,"topic":"asksandra"},{"score":6.219475577450247,"topic":"france"},{"score":5.975724042375634,"topic":"straitstimes"},{"score":5.618762681752978,"topic":"residents"},{"score":5.302657169639835,"topic":"robbery"},{"score":4.743536987099053,"topic":"cabinet"},{"score":4.683856544824363,"topic":"singaporeans"},{"score":4.655728306406818,"topic":"weapon"},{"score":4.568634434317141,"topic":"truck"},{"score":4.480959610560393,"topic":"straits times"},{"score":4.4031257785294935,"topic":"britain"},{"score":4.394851046274506,"topic":"singaporean"},{"score":4.026102176154388,"topic":"ties"},{"score":3.8720803427838613,"topic":"don"},{"score":3.6149869183054486,"topic":"system"},{"score":3.3310917698940563,"topic":"wall"},{"score":3.3184355653457174,"topic":"police"},{"score":2.820623838381867,"topic":"ikea"},{"score":2.6883291566008793,"topic":"children"},{"score":2.54130239320509,"topic":"cash"},{"score":2.1561837435500215,"topic":"thailand"}]
10153615102957115_10153615204702115	We love Melacca for it famous attraction. Hope and will pray that it will be a safe place to visit for many more years and hope the people will be safe too...	0.0	0.0	0.0	26	[{"score":12.512414493998008,"topic":"lhl"},{"score":10.187393672018663,"topic":"str"},{"score":8.271885483290136,"topic":"attack"},{"score":7.597994831730656,"topic":"psle changes"},{"score":7.5589277951328695,"topic":"askst"},{"score":6.7448433685926155,"topic":"asksandra"},{"score":6.2163664615468885,"topic":"france"},{"score":5.972736777867096,"topic":"straitstimes"},{"score":5.6159538622321845,"topic":"residents"},{"score":5.300006371267708,"topic":"robbery"},{"score":4.741165692911769,"topic":"cabinet"},{"score":4.681515084890769,"topic":"singaporeans"},{"score":4.653400907779891,"topic":"weapon"},{"score":4.566350573917741,"topic":"truck"},{"score":4.478719578806268,"topic":"straits times"},{"score":4.400924655908778,"topic":"britain"},{"score":4.392654060192528,"topic":"singaporean"},{"score":4.024089527636269,"topic":"ties"},{"score":3.8701446897817853,"topic":"don"},{"score":3.61317978630884,"topic":"system"},{"score":3.329426557084977,"topic":"wall"},{"score":3.316776679373419,"topic":"police"},{"score":2.8192138084968557,"topic":"ikea"},{"score":2.686985260828613,"topic":"children"},{"score":2.5400319961133153,"topic":"cash"},{"score":2.1551058672750605,"topic":"thailand"}]
10153615102957115_10153615220967115	WHY THEY DID THAT...	0.0	0.0	0.0	26	[{"score":12.512414493998008,"topic":"lhl"},{"score":10.187393672018663,"topic":"str"},{"score":8.271885483290136,"topic":"attack"},{"score":7.597994831730656,"topic":"psle changes"},{"score":7.5589277951328695,"topic":"askst"},{"score":6.7448433685926155,"topic":"asksandra"},{"score":6.2163664615468885,"topic":"france"},{"score":5.972736777867096,"topic":"straitstimes"},{"score":5.6159538622321845,"topic":"residents"},{"score":5.300006371267708,"topic":"robbery"},{"score":4.741165692911769,"topic":"cabinet"},{"score":4.681515084890769,"topic":"singaporeans"},{"score":4.653400907779891,"topic":"weapon"},{"score":4.566350573917741,"topic":"truck"},{"score":4.478719578806268,"topic":"straits times"},{"score":4.400924655908778,"topic":"britain"},{"score":4.392654060192528,"topic":"singaporean"},{"score":4.024089527636269,"topic":"ties"},{"score":3.8701446897817853,"topic":"don"},{"score":3.61317978630884,"topic":"system"},{"score":3.329426557084977,"topic":"wall"},{"score":3.316776679373419,"topic":"police"},{"score":2.8192138084968557,"topic":"ikea"},{"score":2.686985260828613,"topic":"children"},{"score":2.5400319961133153,"topic":"cash"},{"score":2.1551058672750605,"topic":"thailand"}]
10153615102957115_10153615229057115	They just wanna destroy the world is it? Pure evil..	0.0	0.0	0.0	26	[{"score":12.509912136223354,"topic":"lhl"},{"score":10.185356295158195,"topic":"str"},{"score":8.270231188912334,"topic":"attack"},{"score":7.596475308744258,"topic":"psle changes"},{"score":7.557416085163121,"topic":"askst"},{"score":6.743494467367331,"topic":"asksandra"},{"score":6.2151232504182445,"topic":"france"},{"score":5.97154229023889,"topic":"straitstimes"},{"score":5.614830727619276,"topic":"residents"},{"score":5.298946422993518,"topic":"robbery"},{"score":4.740217507184845,"topic":"cabinet"},{"score":4.680578828688942,"topic":"singaporeans"},{"score":4.652470274132344,"topic":"weapon"},{"score":4.565437349466463,"topic":"truck"},{"score":4.477823879677702,"topic":"straits times"},{"score":4.400044514986843,"topic":"britain"},{"score":4.39177557330703,"topic":"singaporean"},{"score":4.023284749971637,"topic":"ties"},{"score":3.869370699545276,"topic":"don"},{"score":3.6124571864833763,"topic":"system"},{"score":3.328760705067826,"topic":"wall"},{"score":3.3161133572053108,"topic":"police"},{"score":2.8186499939272944,"topic":"ikea"},{"score":2.6864478906462996,"topic":"children"},{"score":2.539524015114413,"topic":"cash"},{"score":2.1546748676526644,"topic":"thailand"}]
10153615102957115_10153615231347115	ISIS = Gog and Magog	0.0	0.0	0.0	26	[{"score":12.508661145009732,"topic":"lhl"},{"score":10.18433775952868,"topic":"str"},{"score":8.269404165793443,"topic":"attack"},{"score":7.595715661213383,"topic":"psle changes"},{"score":7.556660343554604,"topic":"askst"},{"score":6.742820117920594,"topic":"asksandra"},{"score":6.214501738093203,"topic":"france"},{"score":5.970945136009866,"topic":"straitstimes"},{"score":5.614269244546515,"topic":"residents"},{"score":5.298416528351219,"topic":"robbery"},{"score":4.7397434854341265,"topic":"cabinet"},{"score":4.680110770806073,"topic":"singaporeans"},{"score":4.652005027104931,"topic":"weapon"},{"score":4.564980805731516,"topic":"truck"},{"score":4.477376097289734,"topic":"straits times"},{"score":4.399604510535344,"topic":"britain"},{"score":4.3913363957497,"topic":"singaporean"},{"score":4.02288242149664,"topic":"ties"},{"score":3.8689837624753216,"topic":"don"},{"score":3.612095940764728,"topic":"system"},{"score":3.3284278289973193,"topic":"wall"},{"score":3.3157817458695904,"topic":"police"},{"score":2.8183681289279017,"topic":"ikea"},{"score":2.686179245857235,"topic":"children"},{"score":2.5392700627129017,"topic":"cash"},{"score":2.154459400165899,"topic":"thailand"}]
10153615102957115_10153615307627115	Who pay them to do this ?	0.0	0.0	0.0	26	[{"score":12.508661145009732,"topic":"lhl"},{"score":10.18433775952868,"topic":"str"},{"score":8.269404165793443,"topic":"attack"},{"score":7.595715661213383,"topic":"psle changes"},{"score":7.556660343554604,"topic":"askst"},{"score":6.742820117920594,"topic":"asksandra"},{"score":6.214501738093203,"topic":"france"},{"score":5.970945136009866,"topic":"straitstimes"},{"score":5.614269244546515,"topic":"residents"},{"score":5.298416528351219,"topic":"robbery"},{"score":4.7397434854341265,"topic":"cabinet"},{"score":4.680110770806073,"topic":"singaporeans"},{"score":4.652005027104931,"topic":"weapon"},{"score":4.564980805731516,"topic":"truck"},{"score":4.477376097289734,"topic":"straits times"},{"score":4.399604510535344,"topic":"britain"},{"score":4.3913363957497,"topic":"singaporean"},{"score":4.02288242149664,"topic":"ties"},{"score":3.8689837624753216,"topic":"don"},{"score":3.612095940764728,"topic":"system"},{"score":3.3284278289973193,"topic":"wall"},{"score":3.3157817458695904,"topic":"police"},{"score":2.8183681289279017,"topic":"ikea"},{"score":2.686179245857235,"topic":"children"},{"score":2.5392700627129017,"topic":"cash"},{"score":2.154459400165899,"topic":"thailand"}]
10153615102957115_10153615410657115	Yvonne Tan Siam Malacca for awhile. At least until the threat level drops	0.0	0.0	0.0	26	[{"score":12.506159537867342,"topic":"lhl"},{"score":10.182300993820151,"topic":"str"},{"score":8.267750367654326,"topic":"attack"},{"score":7.594196594038297,"topic":"psle changes"},{"score":7.555149087052497,"topic":"askst"},{"score":6.7414716213252115,"topic":"asksandra"},{"score":6.213258899890602,"topic":"france"},{"score":5.969751006692115,"topic":"straitstimes"},{"score":5.6131464468402985,"topic":"residents"},{"score":5.297356898029714,"topic":"robbery"},{"score":4.738795584134475,"topic":"cabinet"},{"score":4.67917479545302,"topic":"singaporeans"},{"score":4.6510746726195595,"topic":"weapon"},{"score":4.564067855220179,"topic":"truck"},{"score":4.476480666844037,"topic":"straits times"},{"score":4.398724633629282,"topic":"britain"},{"score":4.390458172383914,"topic":"singaporean"},{"score":4.022077885241165,"topic":"ties"},{"score":3.8682100044126644,"topic":"don"},{"score":3.6113735576975343,"topic":"system"},{"score":3.3277621767157983,"topic":"wall"},{"score":3.315118622678234,"topic":"police"},{"score":2.8178044834857974,"topic":"ikea"},{"score":2.685642036869856,"topic":"children"},{"score":2.53876223409306,"topic":"cash"},{"score":2.15402852983046,"topic":"thailand"}]
10153615102957115_10153615423332115	Joanna ??	0.0	0.0	0.0	26	[{"score":12.504908921913556,"topic":"lhl"},{"score":10.18128276372077,"topic":"str"},{"score":8.26692359261756,"topic":"attack"},{"score":7.593437174378893,"topic":"psle changes"},{"score":7.554393572143792,"topic":"askst"},{"score":6.740797474163079,"topic":"asksandra"},{"score":6.212637574000612,"topic":"france"},{"score":5.9691540315914455,"topic":"straitstimes"},{"score":5.612585132195615,"topic":"residents"},{"score":5.296827162339912,"topic":"robbery"},{"score":4.7383217045760615,"topic":"cabinet"},{"score":4.678706877973474,"topic":"singaporeans"},{"score":4.650609565152298,"topic":"weapon"},{"score":4.563611448434656,"topic":"truck"},{"score":4.476033018777353,"topic":"straits times"},{"score":4.398284761165919,"topic":"britain"},{"score":4.390019126566676,"topic":"singaporean"},{"score":4.021675677452641,"topic":"ties"},{"score":3.867823183412223,"topic":"don"},{"score":3.6110124203417646,"topic":"system"},{"score":3.3274294004981266,"topic":"wall"},{"score":3.314787110815966,"topic":"police"},{"score":2.817522703037449,"topic":"ikea"},{"score":2.685373472666169,"topic":"children"},{"score":2.5385083578696506,"topic":"cash"},{"score":2.153813126977477,"topic":"thailand"}]
10153615102957115_10153615461262115	The best advice for anyone visiting such places is to avoid attractions where foreigners and tourists like to visit anywhere better try to avoid them to stay safer.Jonker street is popular with tourists all over singaporeans included.I was there a couple of times in the past but after you had been there it sort of got boring seeing the same thing,eating the same old stuff available.But I do like their pineapple tarts fresh and in large sizes generous topping of paste delicious.At night the street is bustling with activities particularly if you are a food addict they sell almost anything everything from coconut water to bak kuet teh,fried kuayteow,zir char,anything you fancy .But the place is often crowded and stuffy .	0.5	0.25	0.25	26	[{"score":12.471189523499785,"topic":"lhl"},{"score":10.153829006798835,"topic":"str"},{"score":8.244631891653055,"topic":"attack"},{"score":7.572961524775068,"topic":"psle changes"},{"score":7.534023203337096,"topic":"askst"},{"score":6.722620961476969,"topic":"asksandra"},{"score":6.19588524074763,"topic":"france"},{"score":5.953058249987498,"topic":"straitstimes"},{"score":5.597450836105539,"topic":"residents"},{"score":5.282544305381006,"topic":"robbery"},{"score":5.263299758921794,"topic":"singaporeans"},{"score":4.72554485363161,"topic":"cabinet"},{"score":4.638069229371087,"topic":"weapon"},{"score":4.551305702459509,"topic":"truck"},{"score":4.4639634274180064,"topic":"straits times"},{"score":4.386424817433017,"topic":"britain"},{"score":4.3781814710589755,"topic":"singaporean"},{"score":4.010831257448802,"topic":"ties"},{"score":3.8573936255697876,"topic":"don"},{"score":3.6012753509045607,"topic":"system"},{"score":3.318457010667085,"topic":"wall"},{"score":3.3058488108295854,"topic":"police"},{"score":2.8099252730076247,"topic":"ikea"},{"score":2.678132382100854,"topic":"children"},{"score":2.5316632880470546,"topic":"cash"},{"score":2.148005385122589,"topic":"thailand"}]
10153615102957115_10153615493127115	Pei Ling don\'t go malacca temporary ..	0.0	0.0	0.0	26	[{"score":12.467448540765949,"topic":"lhl"},{"score":10.150783162701513,"topic":"str"},{"score":8.242158749416271,"topic":"attack"},{"score":7.570689863498909,"topic":"psle changes"},{"score":7.531763222389257,"topic":"askst"},{"score":6.720604376860433,"topic":"asksandra"},{"score":6.194026661045768,"topic":"france"},{"score":5.951272511098296,"topic":"straitstimes"},{"score":5.595771768772635,"topic":"residents"},{"score":5.280959700560438,"topic":"robbery"},{"score":5.261720926887848,"topic":"singaporeans"},{"score":4.724127331937141,"topic":"cabinet"},{"score":4.636677947739714,"topic":"weapon"},{"score":4.549940447283392,"topic":"truck"},{"score":4.462624372304219,"topic":"straits times"},{"score":4.385109021576145,"topic":"britain"},{"score":4.376868147958724,"topic":"singaporean"},{"score":4.009628128392495,"topic":"ties"},{"score":3.856236523200068,"topic":"don"},{"score":3.6001950763339483,"topic":"system"},{"score":3.317461573114277,"topic":"wall"},{"score":3.304857155358495,"topic":"police"},{"score":2.8090823797206705,"topic":"ikea"},{"score":2.677329022727517,"topic":"children"},{"score":2.5309038650080073,"topic":"cash"},{"score":2.1473610479450658,"topic":"thailand"}]
10153615102957115_10153615517747115	Best is stay at home don\'t go anywhere ??	1.0	0.0	0.0	26	[{"score":12.46495517573228,"topic":"lhl"},{"score":10.148753107576805,"topic":"str"},{"score":8.240510400087976,"topic":"attack"},{"score":7.569175801233107,"topic":"psle changes"},{"score":7.530256945062411,"topic":"askst"},{"score":6.719260323191105,"topic":"asksandra"},{"score":6.192787917653826,"topic":"france"},{"score":5.9500823161088015,"topic":"straitstimes"},{"score":5.594652670376599,"topic":"residents"},{"score":5.279903561429923,"topic":"robbery"},{"score":5.26066863531968,"topic":"singaporeans"},{"score":4.723182553712027,"topic":"cabinet"},{"score":4.635750658516946,"topic":"weapon"},{"score":4.54903050469334,"topic":"truck"},{"score":4.461731892056003,"topic":"straits times"},{"score":4.38423204362292,"topic":"britain"},{"score":4.3759928180978145,"topic":"singaporean"},{"score":4.008826242863098,"topic":"ties"},{"score":3.8554653144577933,"topic":"don"},{"score":3.599475073320632,"topic":"system"},{"score":3.31679811397427,"topic":"wall"},{"score":3.304196216975995,"topic":"police"},{"score":2.8085205913355504,"topic":"ikea"},{"score":2.676793583696262,"topic":"children"},{"score":2.5303977095440446,"topic":"cash"},{"score":2.146931597209087,"topic":"thailand"}]
10153615102957115_10153615536807115	The warning threat would kill of tourism in the country.	0.0	1.0	0.0	26	[{"score":12.461216063115751,"topic":"lhl"},{"score":10.145708786096977,"topic":"str"},{"score":8.23803849417502,"topic":"attack"},{"score":7.566905275560442,"topic":"psle changes"},{"score":7.52799809387907,"topic":"askst"},{"score":6.717244746665239,"topic":"asksandra"},{"score":6.1909302670559745,"topic":"france"},{"score":5.9482974699104885,"topic":"straitstimes"},{"score":5.592974442409472,"topic":"residents"},{"score":5.278319748753321,"topic":"robbery"},{"score":5.259090592543883,"topic":"singaporeans"},{"score":4.721765740636668,"topic":"cabinet"},{"score":4.634360072387274,"topic":"weapon"},{"score":4.5476659320082975,"topic":"truck"},{"score":4.4603935063358815,"topic":"straits times"},{"score":4.382916905532411,"topic":"britain"},{"score":4.3746801515277935,"topic":"singaporean"},{"score":4.007623715251017,"topic":"ties"},{"score":3.8543087905235596,"topic":"don"},{"score":3.5983953387792886,"topic":"system"},{"score":3.3158031740407043,"topic":"wall"},{"score":3.303205057233485,"topic":"police"},{"score":2.807678119410959,"topic":"ikea"},{"score":2.675990625922284,"topic":"children"},{"score":2.5296386661405825,"topic":"cash"},{"score":2.1462875821357255,"topic":"thailand"}]
10153615102957115_10153615592562115	Very popular place packed with tourists especially Singaporean, precaution is better than regrets.	1.0	0.0	0.0	26	[{"score":12.456232324313627,"topic":"lhl"},{"score":10.141651111284483,"topic":"str"},{"score":8.234743773026707,"topic":"attack"},{"score":7.563878967434268,"topic":"psle changes"},{"score":7.524987346291293,"topic":"askst"},{"score":6.714558251774389,"topic":"asksandra"},{"score":6.188454266380204,"topic":"france"},{"score":5.945918507796581,"topic":"straitstimes"},{"score":5.5907375881886034,"topic":"residents"},{"score":5.276208737531893,"topic":"robbery"},{"score":5.256987271831266,"topic":"singaporeans"},{"score":4.719877317627472,"topic":"cabinet"},{"score":4.632506606401386,"topic":"weapon"},{"score":4.54584713847726,"topic":"truck"},{"score":4.458609616539117,"topic":"straits times"},{"score":4.381164001727681,"topic":"britain"},{"score":4.372930541930494,"topic":"singaporean"},{"score":4.00602090620631,"topic":"ties"},{"score":3.852767298250461,"topic":"don"},{"score":3.596956196533104,"topic":"system"},{"score":3.314477051706016,"topic":"wall"},{"score":3.3018839733896823,"topic":"police"},{"score":2.8065552166126513,"topic":"ikea"},{"score":2.6749203902206493,"topic":"children"},{"score":2.528626962442328,"topic":"cash"},{"score":2.1454291958715412,"topic":"thailand"}]
10153615102957115_10153615664657115	My beloved place... ??	0.0	0.0	0.0	26	[{"score":12.454986701081195,"topic":"lhl"},{"score":10.140636946173355,"topic":"str"},{"score":8.233920298649405,"topic":"attack"},{"score":7.5631225795375245,"topic":"psle changes"},{"score":7.524234847556664,"topic":"askst"},{"score":6.713886795949212,"topic":"asksandra"},{"score":6.187835420953566,"topic":"france"},{"score":5.945323915945801,"topic":"straitstimes"},{"score":5.590178514429785,"topic":"residents"},{"score":5.27568111665814,"topic":"robbery"},{"score":5.256461573104082,"topic":"singaporeans"},{"score":4.71940532989571,"topic":"cabinet"},{"score":4.6320433557407465,"topic":"weapon"},{"score":4.545392553763413,"topic":"truck"},{"score":4.458163755577463,"topic":"straits times"},{"score":4.380725885327508,"topic":"britain"},{"score":4.3724932488763,"topic":"singaporean"},{"score":4.0056203041156895,"topic":"ties"},{"score":3.852382021520636,"topic":"don"},{"score":3.5965965009134506,"topic":"system"},{"score":3.3141456040008457,"topic":"wall"},{"score":3.3015537849923433,"topic":"police"},{"score":2.80627456109099,"topic":"ikea"},{"score":2.6746528981816273,"topic":"children"},{"score":2.5283740997460837,"topic":"cash"},{"score":2.145214652951954,"topic":"thailand"}]
10153615102957115_10153615715097115	With political demonstrations and ISIS threats its not advisable to travel to Malaysia.	0.0	0.0	1.0	26	[{"score":12.450005453650146,"topic":"lhl"},{"score":10.13658129979254,"topic":"str"},{"score":8.23062722453223,"topic":"attack"},{"score":7.560097784262813,"topic":"psle changes"},{"score":7.521225605041636,"topic":"askst"},{"score":6.711201644037185,"topic":"asksandra"},{"score":6.185360658030559,"topic":"france"},{"score":5.942946143075077,"topic":"straitstimes"},{"score":5.587942778412364,"topic":"residents"},{"score":5.273571160731241,"topic":"robbery"},{"score":5.25435930384151,"topic":"singaporeans"},{"score":4.717517850909195,"topic":"cabinet"},{"score":4.630190816302524,"topic":"weapon"},{"score":4.54357466944728,"topic":"truck"},{"score":4.456380757547225,"topic":"straits times"},{"score":4.378973857799408,"topic":"britain"},{"score":4.370744513908855,"topic":"singaporean"},{"score":4.004018296315239,"topic":"ties"},{"score":3.8508412998395403,"topic":"don"},{"score":3.5951580780944896,"topic":"system"},{"score":3.312820144594726,"topic":"wall"},{"score":3.3002333615583677,"topic":"police"},{"score":2.8051522196318026,"topic":"ikea"},{"score":2.6735831974908297,"topic":"children"},{"score":2.5273629017985186,"topic":"cash"},{"score":2.1443566957950715,"topic":"thailand"}]
10153615102957115_10153615775067115	Recently back from malacca. Visited jonker street extremely jam packed. After reaching my hotel I realised what if there was a terrorist attack . Scary isn\'t it.	0.0	1.0	0.0	26	[{"score":12.44004893459164,"topic":"lhl"},{"score":10.128474872427894,"topic":"str"},{"score":9.223645086863371,"topic":"attack"},{"score":7.5540518224394715,"topic":"psle changes"},{"score":7.515210730079636,"topic":"askst"},{"score":6.705834561482637,"topic":"asksandra"},{"score":6.180414101058782,"topic":"france"},{"score":5.938193449852775,"topic":"straitstimes"},{"score":5.583473988500725,"topic":"residents"},{"score":5.2693537801072985,"topic":"robbery"},{"score":5.250157287324834,"topic":"singaporeans"},{"score":4.713745157269318,"topic":"cabinet"},{"score":4.626487959843653,"topic":"weapon"},{"score":4.539941081658223,"topic":"truck"},{"score":4.452816900478274,"topic":"straits times"},{"score":4.375471904580657,"topic":"britain"},{"score":4.367249141861461,"topic":"singaporean"},{"score":4.000816202579113,"topic":"ties"},{"score":3.8477617048196127,"topic":"don"},{"score":3.5922829580749727,"topic":"system"},{"score":3.3101708158831964,"topic":"wall"},{"score":3.297594098749673,"topic":"police"},{"score":2.8029088831416504,"topic":"ikea"},{"score":2.67144507938643,"topic":"children"},{"score":2.5253417189971787,"topic":"cash"},{"score":2.1426418107382417,"topic":"thailand"}]
10153615102957115_10153615788967115	Of course, it is where European (Catholic) heritage is and tourists like to visit.	0.0	0.0	1.0	26	[{"score":12.436317293100291,"topic":"lhl"},{"score":10.125436633810283,"topic":"str"},{"score":9.220878270037442,"topic":"attack"},{"score":7.551785833506741,"topic":"psle changes"},{"score":7.512956392309419,"topic":"askst"},{"score":6.703823012282524,"topic":"asksandra"},{"score":6.1785601622347075,"topic":"france"},{"score":5.936412169957684,"topic":"straitstimes"},{"score":5.581799113802811,"topic":"residents"},{"score":5.267773132048611,"topic":"robbery"},{"score":5.2485823976381045,"topic":"singaporeans"},{"score":4.712331175129778,"topic":"cabinet"},{"score":4.625100152245712,"topic":"weapon"},{"score":4.5385792355274175,"topic":"truck"},{"score":4.4514811889881845,"topic":"straits times"},{"score":4.374159394269064,"topic":"britain"},{"score":4.36593909813201,"topic":"singaporean"},{"score":3.9996160777388243,"topic":"ties"},{"score":3.84660749173717,"topic":"don"},{"score":3.5912053809524465,"topic":"system"},{"score":3.309177863940246,"topic":"wall"},{"score":3.2966049194445737,"topic":"police"},{"score":2.802068094561172,"topic":"ikea"},{"score":2.6706437260032954,"topic":"children"},{"score":2.524584192239206,"topic":"cash"},{"score":2.141999082472132,"topic":"thailand"}]
10153615102957115_10153615842482115	Running and hiding what they want! No need do anything just put up silly messages Isis wins ??	0.0	0.0	0.0	26	[{"score":12.432586770989445,"topic":"lhl"},{"score":10.122399306573113,"topic":"str"},{"score":9.218112283173559,"topic":"attack"},{"score":7.549520524302713,"topic":"psle changes"},{"score":7.5107027307729055,"topic":"askst"},{"score":6.701812066486826,"topic":"asksandra"},{"score":6.176706779536664,"topic":"france"},{"score":5.934631424393126,"topic":"straitstimes"},{"score":5.5801247415170625,"topic":"residents"},{"score":5.266192958136923,"topic":"robbery"},{"score":5.247007980371037,"topic":"singaporeans"},{"score":4.710917617142462,"topic":"cabinet"},{"score":4.623712760948417,"topic":"weapon"},{"score":4.537217797909598,"topic":"truck"},{"score":4.4501458781714724,"topic":"straits times"},{"score":4.372847277671191,"topic":"britain"},{"score":4.364629447376378,"topic":"singaporean"},{"score":3.9984163128999857,"topic":"ties"},{"score":3.8454536248840276,"topic":"don"},{"score":3.5901281270707313,"topic":"system"},{"score":3.308185209853091,"topic":"wall"},{"score":3.2956160368635916,"topic":"police"},{"score":2.8012275581920445,"topic":"ikea"},{"score":2.6698426130021358,"topic":"children"},{"score":2.5238268927165355,"topic":"cash"},{"score":2.141356547005221,"topic":"thailand"}]
10153615102957115_10153616065142115	Alex Lee we were so lucky last time	0.0	0.0	0.0	26	[{"score":12.430100377961116,"topic":"lhl"},{"score":10.120374927935792,"topic":"str"},{"score":9.216268752898047,"topic":"attack"},{"score":7.5480106956930575,"topic":"psle changes"},{"score":7.509200665333778,"topic":"askst"},{"score":6.7004717710916495,"topic":"asksandra"},{"score":6.175471499947824,"topic":"france"},{"score":5.933444557454562,"topic":"straitstimes"},{"score":5.579008772370007,"topic":"residents"},{"score":5.265139772207226,"topic":"robbery"},{"score":5.245958631245043,"topic":"singaporeans"},{"score":4.70997548072821,"topic":"cabinet"},{"score":4.6227880646333555,"topic":"weapon"},{"score":4.536310399722194,"topic":"truck"},{"score":4.4492558934972966,"topic":"straits times"},{"score":4.37197275194413,"topic":"britain"},{"score":4.3637565651331975,"topic":"singaporean"},{"score":3.997616669621569,"topic":"ties"},{"score":3.844684572613587,"topic":"don"},{"score":3.5894101373465985,"topic":"system"},{"score":3.3075236058929725,"topic":"wall"},{"score":3.294956946612379,"topic":"police"},{"score":2.8006673406926814,"topic":"ikea"},{"score":2.6693086711779612,"topic":"children"},{"score":2.5233221525762612,"topic":"cash"},{"score":2.1409282971093857,"topic":"thailand"}]
10153615102957115_10153617085207115	They are attacking n destroying many islamic countries ... Why	0.0	0.0	0.0	26	[{"score":12.428857367923321,"topic":"lhl"},{"score":10.119362890442998,"topic":"str"},{"score":9.215347126022758,"topic":"attack"},{"score":7.547255894623488,"topic":"psle changes"},{"score":7.508449745267245,"topic":"askst"},{"score":6.699801723914541,"topic":"asksandra"},{"score":6.17485395279783,"topic":"france"},{"score":5.932851212998817,"topic":"straitstimes"},{"score":5.5784508714927705,"topic":"residents"},{"score":5.264613258230005,"topic":"robbery"},{"score":5.245434035381918,"topic":"singaporeans"},{"score":4.709504483180138,"topic":"cabinet"},{"score":4.6223257858268925,"topic":"weapon"},{"score":4.535856768682222,"topic":"truck"},{"score":4.448810967907947,"topic":"straits times"},{"score":4.371535554668935,"topic":"britain"},{"score":4.363320189476684,"topic":"singaporean"},{"score":3.997216907954607,"topic":"ties"},{"score":3.844300104156326,"topic":"don"},{"score":3.5890511963328637,"topic":"system"},{"score":3.307192853532383,"topic":"wall"},{"score":3.294627450917718,"topic":"police"},{"score":2.800387273958612,"topic":"ikea"},{"score":2.6690417403108433,"topic":"children"},{"score":2.5230698203610036,"topic":"cash"},{"score":2.140714204279675,"topic":"thailand"}]
10153615102957115_10153617696127115	only malacca?	0.0	0.0	0.0	26	[{"score":12.427614482186529,"topic":"lhl"},{"score":10.118350954153954,"topic":"str"},{"score":9.214425591310155,"topic":"attack"},{"score":7.546501169034026,"topic":"psle changes"},{"score":7.507698900292718,"topic":"askst"},{"score":6.699131743742149,"topic":"asksandra"},{"score":6.17423646740255,"topic":"france"},{"score":5.932257927877517,"topic":"straitstimes"},{"score":5.577893026405621,"topic":"residents"},{"score":5.2640867969041825,"topic":"robbery"},{"score":5.2449094919783805,"topic":"singaporeans"},{"score":4.709033532731819,"topic":"cabinet"},{"score":4.62186355324831,"topic":"weapon"},{"score":4.535403183005354,"topic":"truck"},{"score":4.448366086811156,"topic":"straits times"},{"score":4.371098401113469,"topic":"britain"},{"score":4.362883857457736,"topic":"singaporean"},{"score":3.9968171862638115,"topic":"ties"},{"score":3.84391567414591,"topic":"don"},{"score":3.5886922912132304,"topic":"system"},{"score":3.30686213424703,"topic":"wall"},{"score":3.294297988172626,"topic":"police"},{"score":2.800107235231216,"topic":"ikea"},{"score":2.668774836136812,"topic":"children"},{"score":2.5228175133789676,"topic":"cash"},{"score":2.140500132859247,"topic":"thailand"}]
